Date,USDBRL Curncy,BCN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USOSFR2 Curncy,USOSFR10 Curncy,CO1 Comdty,CU1 Comdty,XAU Curncy,BCNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IBOV Index,DXY Curncy,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2010-12-22,1.6961,24.61,1.31,1.5386,83.57,12.3036,0.5912,3.1137,93.65,68470.0,1385.3,8.6097,15.45,1254.5,2236.0,68470.76,80.727,114.5,116.5,12.94,783.5,609.0,230.2,2.5422,2.3174,14.3
2010-12-23,1.6965,26.65,1.3114,1.5428,82.91,12.3584,0.6282,3.1516,94.25,68020.0,1380.0,8.1828,16.47,1253.0,2230.5,68485.96,80.522,103.25,116.0,12.845,783.0,614.0,235.9,2.5235,2.3207,12.5
2010-12-24,1.6971,,1.3122,1.5444,82.88,12.3648,0.6482,3.1511,93.77,67800.0,1384.65,8.326,,,,,80.474,114.414,116.329,12.7225,,,,2.5419,2.315,
2010-12-27,1.6909,24.61,1.3165,1.5421,82.81,12.363,0.6077,3.0926,93.85,68200.0,1383.78,9.25,17.67,1253.25,2230.0,67803.16,80.366,112.922,115.693,13.13,780.25,615.25,237.45,2.4975,2.2875,11.9
2010-12-28,1.691,22.75,1.3115,1.5368,82.38,12.3868,0.6472,3.241,94.38,68290.0,1405.95,8.8667,17.52,1254.0,2225.5,68040.94,80.365,103.375,116.239,13.24,798.25,623.25,239.3,2.5084,2.3047,6.5
2010-12-29,1.6779,22.58,1.3225,1.55,81.62,12.3674,0.5687,3.1185,94.14,68390.0,1411.78,8.2936,17.28,1255.75,2228.5,68952.42,79.796,114.0,115.5,13.275,799.25,624.0,239.65,2.4893,2.2817,6.3
2010-12-30,1.6619,26.19,1.3291,1.5426,81.53,12.4015,0.5662,3.1329,93.09,69370.0,1404.65,9.4155,17.52,1254.5,2224.5,69304.81,79.521,104.125,113.927,13.285,784.75,616.0,236.3,2.4897,2.2891,14.7
2010-12-31,1.6613,,1.3384,1.5612,81.12,12.3401,0.5412,3.0572,94.75,70440.0,1421.4,7.3552,17.75,1253.0,2216.0,,79.028,110.0,112.0,13.42,794.25,629.0,240.5,2.4856,2.2777,14.6
2011-01-03,1.6496,23.97,1.3361,1.5489,81.74,12.2488,0.5312,3.0852,94.84,,1414.8,7.995,17.61,1265.25,2250.5,69962.32,79.127,107.0,111.0,13.745,805.5,620.5,,2.475,2.3091,14.6
2011-01-04,1.6618,22.53,1.3308,1.5587,82.04,12.2276,0.5547,3.0822,93.53,71180.0,1380.5,8.045,17.38,1265.25,2245.5,70317.79,79.444,105.0,107.0,13.18,789.25,608.5,234.95,2.5035,2.3364,14.9
2011-01-05,1.6746,20.77,1.3149,1.5515,83.25,12.1875,0.6467,3.2303,95.5,70200.0,1378.25,7.8722,17.02,1271.75,2269.75,71091.03,80.258,106.0,108.5,13.1825,808.25,619.25,233.0,2.5789,2.409,18.9
2011-01-06,1.6861,28.13,1.3003,1.5473,83.33,12.2213,0.6397,3.1478,94.52,70980.0,1371.56,7.3321,17.4,1270.25,2276.25,70578.83,80.791,106.0,108.5,13.56,789.0,602.0,233.0,2.5674,2.392,18.9
2011-01-07,1.6875,26.65,1.2907,1.5548,83.15,12.2323,0.5667,3.0805,93.33,69790.0,1369.54,7.7114,17.14,1267.5,2273.0,70057.2,81.012,110.0,114.0,13.09,774.0,595.0,230.7,2.5444,2.3504,35.1
2011-01-10,1.689,26.09,1.2951,1.5573,82.71,12.2142,0.5342,3.0372,95.7,69330.0,1375.71,7.8104,17.54,1265.5,2282.5,70127.04,80.881,112.0,117.0,13.07,767.25,607.0,231.25,2.534,2.3482,35.8
2011-01-11,1.6881,26.03,1.2974,1.5599,83.24,12.1348,0.5427,3.0946,97.61,69720.0,1381.58,8.0804,16.89,1270.5,2285.5,70423.44,80.846,99.625,112.0,12.73,759.5,607.0,234.7,2.5629,2.3938,36.7
2011-01-12,1.6754,24.39,1.3131,1.5766,83.0,12.0736,0.5532,3.1096,98.12,70480.0,1387.9,8.2514,16.24,1283.5,2304.5,71632.9,80.031,105.0,109.0,12.56,770.5,631.0,240.6,2.5694,2.3961,36.4
2011-01-13,1.6677,28.23,1.3364,1.5838,82.81,12.1241,0.5307,3.0394,98.06,70570.0,1373.6,8.2054,16.39,1281.25,2302.75,70721.44,79.191,106.0,109.0,12.62,783.5,642.5,237.5,2.5539,2.3509,40.2
2011-01-14,1.6844,28.21,1.3388,1.587,82.87,12.0473,0.5422,3.0682,98.68,70150.0,1361.85,8.3661,15.46,1289.5,2320.0,70940.22,79.162,107.0,110.5,12.715,773.25,648.75,234.6,2.5476,2.3468,36.2
2011-01-17,1.6823,27.59,1.3294,1.5888,82.68,11.9733,0.5292,3.0712,97.43,70460.0,1361.61,8.9707,,,,70609.07,79.337,105.0,109.0,13.11,,,,2.5155,2.3499,35.3
2011-01-18,1.6764,26.3,1.3387,1.5963,82.56,12.0182,0.5397,3.1055,97.8,70800.0,1368.34,9.5413,15.87,1294.75,2330.75,70919.75,78.962,105.0,108.0,12.74,793.25,659.5,235.35,2.5836,2.379,40.6
2011-01-19,1.6732,25.81,1.3473,1.5996,82.02,12.0841,0.5242,3.0796,98.16,71610.0,1369.86,9.1486,17.31,1278.5,2294.5,70058.08,78.64,109.5,113.5,12.685,797.25,641.25,232.5,2.5513,2.3631,39.5
2011-01-20,1.6738,28.23,1.3473,1.5897,83.01,12.0496,0.5847,3.19,96.58,71080.0,1346.25,8.9837,17.99,1276.25,2281.5,69561.53,78.823,112.0,115.0,12.56,803.5,654.0,231.8,2.5385,2.326,39.2
2011-01-21,1.6684,28.23,1.3621,1.6,82.57,12.0642,0.5732,3.1547,97.6,70290.0,1342.68,8.5991,18.47,1279.75,2269.0,69133.09,78.213,107.5,111.0,11.86,824.5,657.25,240.4,2.5171,2.2251,38.6
2011-01-24,1.6713,26.09,1.3638,1.5988,82.53,12.0498,0.5802,3.1587,96.61,71270.0,1334.4,8.7542,17.65,1288.5,2298.0,69426.57,78.05,109.0,112.0,11.945,835.25,655.25,237.3,2.4815,2.2314,35.7
2011-01-25,1.672,25.38,1.3681,1.5817,82.25,12.0945,0.5467,3.0945,95.25,70610.0,1332.43,8.7138,17.59,1287.5,2301.25,,78.002,111.0,113.0,11.81,838.25,644.0,231.25,2.4417,2.2269,42.2
2011-01-26,1.6703,23.94,1.3713,1.5935,82.17,11.9968,0.5612,3.1777,97.91,69850.0,1346.0,8.6578,16.64,1293.5,2318.5,68709.22,77.898,103.0,112.0,11.295,856.5,657.75,237.5,2.4911,2.2766,42.8
2011-01-27,1.6785,26.5,1.3734,1.5929,82.92,12.0371,0.5332,3.1499,97.39,70520.0,1313.53,8.5261,16.15,1295.75,2323.0,68050.71,77.727,113.0,115.0,11.385,846.25,650.75,236.95,2.4592,2.241,33.4
2011-01-28,1.6846,25.75,1.3611,1.586,82.12,12.2062,0.5042,3.1005,99.42,70840.0,1336.78,8.6494,20.04,1271.5,2268.0,66697.57,78.133,121.0,122.0,11.7,825.75,644.0,245.0,2.44,2.2515,28.2
2011-01-31,1.6736,27.75,1.3694,1.6014,82.04,12.1219,0.5177,3.1501,101.01,72230.0,1332.68,8.3236,19.53,1282.5,2280.0,66574.88,77.735,98.4,122.0,11.875,840.75,659.5,244.8,2.4683,2.317,28.7
2011-02-01,1.6624,28.0,1.3829,1.6142,81.35,12.0001,0.5612,3.206,101.74,73540.0,1341.4,8.4197,17.63,1302.75,2322.5,67847.34,77.067,115.5,117.5,11.505,835.75,666.0,249.4,2.5208,2.3579,40.4
2011-02-02,1.6674,27.5,1.3811,1.6192,81.55,12.0122,0.6132,3.2445,102.34,,1335.25,8.3911,17.3,1300.0,2319.75,66688.48,77.158,114.5,116.0,11.575,863.0,669.25,250.4,2.4986,2.3408,42.0
2011-02-03,1.6696,24.97,1.3634,1.6136,81.63,12.0029,0.6632,3.3335,101.76,,1354.35,8.6071,16.69,1303.25,2321.75,66764.84,77.748,114.5,116.0,11.8,859.0,662.5,251.35,2.5042,2.3321,46.8
2011-02-04,1.6734,24.14,1.3581,1.6111,82.18,11.9863,0.6997,3.4111,99.83,,1348.93,8.9717,15.93,1307.25,2337.5,65269.15,78.044,114.0,115.0,11.51,853.75,678.5,249.3,2.524,2.3598,64.1
2011-02-07,1.6772,24.14,1.3583,1.611,82.33,12.0158,0.7167,3.4345,99.25,,1351.28,8.9057,16.28,1315.75,2345.0,65362.04,78.029,113.0,114.5,11.3575,858.75,674.75,249.75,2.5122,2.3371,63.2
2011-02-08,1.6655,23.75,1.3625,1.6069,82.36,12.04,0.7937,3.5288,99.92,,1363.98,9.4583,15.81,1321.75,2362.75,65771.33,77.999,114.5,116.0,10.91,874.25,673.75,247.6,2.5226,2.3627,63.4
2011-02-09,1.6602,23.75,1.3733,1.6102,82.36,12.0807,0.7492,3.4594,101.82,74370.0,1363.73,9.182,15.87,1319.25,2362.25,64217.52,77.641,119.5,119.5,10.8,886.0,698.0,253.6,2.4937,2.3349,63.6
2011-02-10,1.67,26.57,1.3603,1.6098,83.23,12.0753,0.7832,3.5064,100.87,74210.0,1363.8,9.4229,16.09,1318.75,2361.75,64577.83,78.25,118.5,119.5,11.05,862.75,698.5,255.6,2.4556,2.3195,66.6
2011-02-11,1.666,24.0,1.3554,1.6007,83.43,12.0305,0.7887,3.4383,101.43,74340.0,1356.95,8.5025,15.69,1327.25,2378.25,65755.66,78.46,119.0,119.5,10.955,867.0,706.5,251.95,2.4358,2.2982,67.1
2011-02-14,1.6675,24.0,1.3489,1.6039,83.32,12.0508,0.7957,3.4226,103.08,74200.0,1361.78,8.3034,15.95,1327.75,2381.75,66557.55,78.614,124.0,124.0,11.05,872.0,695.75,258.65,2.4375,2.3003,68.4
2011-02-15,1.6692,24.0,1.3487,1.6126,83.77,12.1516,0.7772,3.3971,101.64,74830.0,1373.85,8.2971,16.37,1326.25,2381.5,66341.39,78.573,120.0,120.0,10.925,840.25,690.5,258.05,2.4356,2.2966,67.4
2011-02-16,1.6714,23.5,1.3569,1.6095,83.68,12.0611,0.7932,3.4267,103.78,74510.0,1374.39,8.2998,16.72,1333.0,2392.0,67576.62,78.223,116.5,116.0,10.69,837.0,690.5,258.65,2.4353,2.2771,63.9
2011-02-17,1.6626,23.0,1.3609,1.6174,83.31,12.0199,0.7387,3.3648,102.59,74230.0,1384.08,8.4371,16.59,1337.75,2393.5,67684.99,77.995,115.0,114.0,10.705,850.75,712.75,267.35,2.4589,2.304,72.1
2011-02-18,1.6635,22.75,1.3693,1.6253,83.18,12.0331,0.7197,3.3746,102.52,73910.0,1389.99,8.5842,16.43,1342.5,2395.0,68066.82,77.664,115.0,114.0,10.375,822.25,709.75,271.65,2.4949,2.3636,72.0
2011-02-21,1.6668,22.25,1.3678,1.6226,83.14,12.0748,0.6947,3.3678,105.74,73540.0,1406.45,8.4999,,,,67258.66,77.689,115.0,114.0,10.43,,,,2.4618,2.3719,72.1
2011-02-22,1.6708,22.0,1.365,1.6136,82.77,12.1316,0.6782,3.2635,105.78,73260.0,1399.14,8.4203,20.8,1314.5,2321.75,66439.83,77.768,118.5,117.0,10.905,762.25,679.75,273.6,2.4723,2.3645,76.6
2011-02-23,1.6754,21.0,1.3749,1.6211,82.51,12.1855,0.6762,3.2828,111.25,71460.0,1411.64,8.524,22.13,1305.5,2303.5,66910.48,77.409,120.0,118.0,10.845,763.0,691.5,268.75,2.491,2.4157,77.2
2011-02-24,1.664,28.74,1.38,1.6138,81.89,12.1473,0.6687,3.2474,111.36,71140.0,1402.66,8.3888,21.32,1302.75,2308.25,66948.99,77.057,121.0,118.0,11.06,747.25,685.75,264.2,2.5122,2.4197,77.1
2011-02-25,1.6751,25.03,1.3754,1.6118,81.68,12.1265,0.6617,3.218,112.14,71710.0,1410.65,8.3286,19.22,1318.75,2345.75,66902.53,77.275,118.0,115.0,10.725,776.5,712.0,267.7,2.5131,2.4119,70.2
2011-02-28,1.6632,18.88,1.3806,1.6257,81.78,12.1016,0.6377,3.2199,111.8,72820.0,1411.33,9.1373,18.35,1326.0,2350.75,67383.22,76.889,117.0,114.0,10.69,782.5,722.5,271.7,2.4993,2.4058,74.5
2011-03-01,1.6633,17.72,1.3777,1.6267,81.86,12.1208,0.6147,3.1949,115.42,73170.0,1433.38,8.0211,21.01,1301.0,2311.5,66242.63,77.049,120.0,115.0,10.605,775.75,727.25,269.3,2.531,2.4227,77.3
2011-03-02,1.6595,17.84,1.3866,1.6325,81.87,12.0898,0.6467,3.2767,116.35,73330.0,1434.4,7.9424,20.7,1305.75,2323.25,67281.51,76.671,118.0,115.0,10.71,776.75,714.0,269.5,2.5919,2.4685,83.6
2011-03-03,1.651,22.91,1.3969,1.6277,82.45,12.0055,0.7182,3.3701,114.79,73600.0,1415.88,8.2558,18.6,1329.75,2371.75,68145.53,76.483,115.0,111.0,10.505,790.5,729.75,274.5,2.6206,2.5045,86.1
2011-03-04,1.6435,23.19,1.3987,1.6269,82.32,12.0075,0.6492,3.2938,115.97,73590.0,1430.95,8.6543,19.06,1320.25,2359.75,68012.1,76.4,114.0,109.0,9.965,800.5,721.25,272.9,2.6353,2.501,97.5
2011-03-07,,,1.3968,1.6201,82.24,12.0482,0.6582,3.3075,115.04,73400.0,1432.05,8.4845,20.66,1309.0,2324.5,,76.496,114.0,107.0,9.915,769.0,710.75,280.95,2.6601,2.5364,93.2
2011-03-08,,,1.3905,1.616,82.67,12.0054,0.6782,3.3305,113.06,70870.0,1428.88,8.3404,19.82,1320.0,2333.75,,76.798,110.5,106.0,10.095,751.25,698.75,287.15,2.6855,2.5675,91.2
2011-03-09,1.6547,24.5,1.3909,1.6203,82.74,11.9291,0.6452,3.2512,115.94,71010.0,1430.75,8.2026,20.22,1315.5,2310.5,67263.75,76.721,112.0,108.0,10.02,732.25,695.0,294.4,2.6549,2.5145,88.4
2011-03-10,1.6617,24.65,1.3798,1.6061,82.98,11.9818,0.6027,3.1561,115.43,69120.0,1411.85,8.254,21.88,1294.25,2283.0,66040.66,77.276,112.5,109.0,10.245,714.0,676.25,280.3,2.6149,2.4765,74.9
2011-03-11,1.6647,26.0,1.3903,1.6082,81.84,11.9075,0.6052,3.2004,113.84,69360.0,1417.65,8.5911,20.08,1306.0,2305.25,66684.6,76.776,113.0,108.0,10.33,695.0,659.25,273.7,2.6165,2.4632,68.3
2011-03-14,1.66,27.0,1.3992,1.6172,81.63,11.8951,0.5732,3.168,113.67,68710.0,1426.43,8.5045,21.13,1295.5,2292.0,67169.25,76.349,116.0,90.25,10.2,700.5,664.0,273.15,2.5949,2.4459,63.5
2011-03-15,1.666,25.81,1.3998,1.6078,80.72,11.9944,0.5662,3.1031,108.52,69040.0,1395.7,8.914,24.32,1280.0,2247.5,67005.22,76.328,118.0,112.5,10.69,667.75,636.0,262.45,2.5557,2.4124,62.6
2011-03-16,1.6756,26.42,1.39,1.6024,79.59,12.1503,0.5227,2.9849,110.62,69700.0,1399.03,8.8323,29.4,1258.75,2211.0,66002.57,76.681,120.0,111.5,11.11,662.0,616.5,264.55,2.5355,2.3484,60.2
2011-03-17,1.6784,24.6,1.4021,1.6136,78.89,12.093,0.5672,3.0451,114.9,69940.0,1403.81,8.9546,26.37,1273.75,2228.5,66215.93,76.041,117.5,110.5,11.095,710.25,646.5,271.4,2.6076,2.4441,63.8
2011-03-18,1.6652,24.09,1.4182,1.6234,80.58,12.0527,0.5717,3.0476,113.93,71350.0,1418.56,8.9325,24.44,1291.0,2250.5,66879.89,75.718,115.0,111.0,10.3125,723.0,683.5,276.8,2.5916,2.437,63.3
2011-03-21,1.666,26.24,1.4226,1.6311,81.03,11.987,0.6207,3.1192,114.96,71180.0,1427.79,8.7604,20.61,1293.0,2254.5,66689.61,75.401,115.0,109.0,10.095,721.0,686.5,275.75,2.5955,2.447,61.6
2011-03-22,1.6598,21.22,1.4196,1.6364,80.97,11.9915,0.6252,3.1182,115.7,71020.0,1427.85,8.6245,20.21,1288.25,2257.25,67578.33,75.434,115.0,109.0,9.95,722.25,686.75,273.45,2.5472,2.3902,61.0
2011-03-23,1.6608,24.61,1.4088,1.6235,80.92,12.0221,0.6247,3.1437,115.55,71500.0,1437.43,8.6041,19.17,1292.0,2265.0,67795.51,75.794,115.5,110.0,10.365,714.25,681.0,268.6,2.5406,2.3953,57.8
2011-03-24,1.659,23.48,1.4177,1.6122,80.97,11.9472,0.6692,3.1985,115.72,72250.0,1430.43,8.4734,18.0,1305.25,2308.5,67532.97,75.656,114.75,108.5,9.885,739.5,702.5,265.8,2.5912,2.4781,53.8
2011-03-25,1.6599,21.56,1.4088,1.6042,81.34,11.9922,0.7122,3.2462,115.59,72210.0,1429.88,8.6937,17.91,1310.0,2317.0,67765.94,76.217,113.0,107.5,10.11,733.25,689.5,268.6,2.5686,2.4444,54.2
2011-03-28,1.6629,21.73,1.4087,1.5992,81.69,11.9747,0.7322,3.2392,114.8,71420.0,1420.3,8.2454,19.44,1302.25,2295.75,67192.82,76.128,115.0,107.5,10.0175,725.25,671.0,263.95,2.581,2.4556,50.3
2011-03-29,1.6463,28.0,1.4113,1.6011,82.48,11.9552,0.7662,3.2905,115.16,70740.0,1418.45,8.6957,18.16,1316.5,2322.5,67418.76,76.249,115.0,108.0,9.8575,737.25,671.75,261.45,2.5961,2.4719,46.1
2011-03-30,1.6291,25.34,1.4127,1.6072,82.89,11.9179,0.7417,3.23,115.13,71030.0,1422.98,8.7299,17.71,1324.0,2334.5,67997.06,76.118,112.5,107.0,9.92,727.25,663.25,264.8,2.5833,2.4544,44.4
2011-03-31,1.6325,23.93,1.4158,1.6028,83.13,11.9048,0.7857,3.2638,117.36,70450.0,1432.2,8.5572,17.74,1321.0,2336.25,68586.7,75.857,112.0,106.0,9.44,763.25,693.25,264.15,2.6144,2.4917,42.9
2011-04-01,1.6066,25.0,1.4237,1.6111,84.06,11.8385,0.7732,3.2375,118.7,70690.0,1428.73,7.9403,17.4,1327.75,2338.5,69268.29,75.833,109.0,103.0,9.235,759.5,736.0,259.9,2.6431,2.5208,51.5
2011-04-04,1.6076,19.6,1.4221,1.6132,84.06,11.8499,0.7397,3.2272,121.06,,1434.03,8.2172,17.5,1329.25,2340.5,69703.8,75.912,109.0,108.0,9.1275,790.0,760.25,256.05,2.6634,2.5451,43.1
2011-04-05,1.6095,17.28,1.4223,1.6296,84.87,11.8181,0.7837,3.2891,122.22,,1455.85,7.792,17.25,1326.75,2323.25,69837.52,75.882,109.0,101.0,9.1925,786.25,766.75,268.25,2.6852,2.5795,37.1
2011-04-06,1.6146,17.11,1.4331,1.6332,85.49,11.8064,0.7997,3.3418,122.3,71260.0,1459.75,7.6467,16.9,1329.0,2325.5,69036.91,75.514,107.0,100.0,9.5125,782.25,763.0,265.15,2.6866,2.5794,34.6
2011-04-07,1.5867,12.45,1.4308,1.6323,84.91,11.773,0.7632,3.3365,122.67,71730.0,1458.2,6.9097,17.11,1328.5,2329.25,69176.12,75.585,107.5,101.0,9.245,773.25,759.0,272.8,2.6958,2.5892,34.5
2011-04-08,1.573,12.37,1.4483,1.6383,84.76,11.7305,0.7872,3.3716,126.65,72520.0,1474.91,6.6144,17.87,1323.75,2318.0,68718.01,75.066,102.5,96.0,9.36,797.5,768.0,274.95,2.7588,2.6518,34.1
2011-04-11,1.5833,12.37,1.4436,1.6346,84.6,11.7496,0.8057,3.3693,123.98,73460.0,1463.15,7.0928,16.59,1319.5,2308.0,68164.36,75.056,104.0,97.5,9.455,798.25,776.0,274.6,2.7674,2.6556,32.8
2011-04-12,1.5947,24.5,1.4477,1.6258,83.58,11.8381,0.7282,3.2999,120.92,72790.0,1452.98,7.1349,17.09,1308.25,2293.0,66896.23,74.853,107.0,100.0,9.5375,759.5,752.5,273.8,2.7398,2.6305,28.5
2011-04-13,1.5868,22.26,1.4443,1.6269,83.84,11.7756,0.7147,3.2437,122.88,72030.0,1457.36,7.7034,16.92,1308.75,2308.5,66486.49,74.98,105.5,98.0,9.605,752.75,755.5,280.7,2.721,2.6139,29.6
2011-04-14,1.5781,16.1,1.4488,1.6352,83.5,11.7125,0.7567,3.305,122.36,71440.0,1474.15,7.1231,16.27,1310.25,2300.75,66278.89,74.685,108.0,102.0,9.545,740.5,754.25,282.4,2.7495,2.6384,25.8
2011-04-15,1.5767,15.4,1.443,1.6328,83.13,11.6631,0.6852,3.2169,123.45,71220.0,1486.88,6.9677,15.32,1318.75,2309.75,66684.21,74.832,108.0,101.0,9.5,744.25,742.0,288.1,2.7421,2.6234,23.0
2011-04-18,1.5893,15.87,1.4235,1.6267,82.66,11.7528,0.6447,3.1437,121.61,71160.0,1495.3,6.9029,16.96,1301.0,2290.0,65415.49,75.504,111.0,104.0,10.3875,775.0,751.75,284.45,2.7231,2.6114,20.2
2011-04-19,1.5772,13.53,1.4335,1.6315,82.59,11.6792,0.6347,3.1757,121.33,70340.0,1496.4,6.3731,15.83,1308.5,2311.0,66158.09,75.029,108.5,102.0,10.155,785.75,749.0,291.2,2.7381,2.6392,19.9
2011-04-20,1.566,12.37,1.4523,1.6409,82.56,11.5935,0.6572,3.2253,123.85,71150.0,1502.4,5.9077,15.07,1328.25,2355.0,67058.02,74.368,109.0,101.0,9.94,785.0,732.75,294.4,2.7301,2.6213,19.8
2011-04-21,,12.37,1.4552,1.6523,81.85,11.6133,0.6542,3.2224,123.99,71680.0,1504.88,5.9064,14.69,1331.0,2375.5,,74.109,110.0,101.0,10.67,799.5,737.25,291.3,2.7007,2.6016,11.6
2011-04-22,,,1.4561,1.6509,81.88,11.6048,0.6652,3.2108,,71680.0,1507.04,5.975,,,,,74.108,109.378,101.665,10.705,,,,2.6961,2.5989,
2011-04-25,1.5696,8.42,1.4582,1.6498,81.83,11.6039,0.6397,3.1783,123.66,71270.0,1507.23,6.176,15.77,1330.75,2377.5,66972.37,73.986,109.0,101.0,11.1425,826.0,762.5,287.9,2.6832,2.5946,10.2
2011-04-26,1.5625,12.09,1.4644,1.6482,81.55,11.5779,0.6107,3.116,124.14,70320.0,1506.25,5.8333,15.62,1341.0,2384.75,67144.26,73.837,107.0,99.5,10.9775,811.25,766.25,294.95,2.6531,2.5749,12.1
2011-04-27,1.5659,5.69,1.4788,1.6627,82.16,11.5238,0.6152,3.1677,125.13,70550.0,1527.05,4.8781,15.35,1351.0,2409.0,66264.47,73.519,108.0,100.0,10.7675,777.0,752.25,295.55,2.6666,2.583,11.7
2011-04-28,1.5778,1.74,1.4822,1.6632,81.54,11.5585,0.6092,3.12,125.02,70730.0,1536.2,3.9644,14.62,1355.0,2401.75,65673.21,73.121,107.0,101.0,10.5825,743.0,723.0,298.6,2.6422,2.5574,3.5
2011-04-29,1.5743,5.21,1.4807,1.6707,81.19,11.4959,0.5932,3.1003,125.89,70060.0,1563.7,4.3811,14.75,1359.75,2400.75,66132.86,72.933,106.0,98.0,10.4825,769.25,754.0,299.35,2.6553,2.5722,1.0
2011-05-02,1.5884,8.5,1.483,1.6655,81.23,11.5259,0.6002,3.1038,125.12,,1545.45,4.6722,15.99,1357.75,2401.5,65462.75,72.951,105.0,97.0,10.82,759.75,730.75,304.55,2.6446,2.561,-4.2
2011-05-03,1.5866,20.0,1.4825,1.6487,80.94,11.571,0.6012,3.0646,122.45,70070.0,1535.9,4.8867,16.7,1352.0,2389.75,64318.18,73.14,102.5,98.0,11.165,760.75,719.0,304.9,2.6427,2.5492,-6.7
2011-05-04,1.6176,21.32,1.4827,1.6488,80.61,11.644,0.5852,,121.19,69460.0,1516.22,6.2181,17.08,1343.0,2384.0,63615.5,73.031,104.0,99.0,11.1425,741.0,726.5,293.75,2.6329,2.5478,-20.3
2011-05-05,1.6221,24.08,1.4539,1.6389,80.07,11.7289,0.5827,3.011,110.8,68420.0,1474.3,7.175,18.2,1335.0,2379.0,63407.01,74.194,104.5,101.0,11.845,722.5,705.0,287.5,2.5643,2.4762,-26.7
2011-05-06,1.6155,21.45,1.4316,1.6367,80.63,11.637,0.5672,3.0017,109.13,67240.0,1495.58,6.2126,18.4,1334.5,2373.5,64417.34,74.841,102.0,98.0,12.68,724.5,682.75,287.05,2.5668,2.4733,-31.3
2011-05-09,1.6142,21.64,1.4365,1.6404,80.36,11.6089,0.5517,2.9954,115.9,67790.0,1513.73,7.1736,17.16,1342.75,2386.5,64621.97,74.737,106.0,101.0,12.7525,759.25,704.5,287.05,2.5797,2.4869,-32.1
2011-05-10,1.6038,21.22,1.4409,1.6366,80.88,11.5459,0.5872,3.062,117.63,67740.0,1516.26,7.0075,15.91,1353.75,2409.25,64876.88,74.611,104.0,99.5,12.1475,769.0,706.0,281.7,2.5938,2.5035,-32.6
2011-05-11,1.6219,22.81,1.4192,1.6345,81.05,11.6479,0.5527,3.0088,112.57,67870.0,1501.41,7.3288,16.95,1338.75,2393.5,63775.82,75.327,103.0,98.0,12.425,727.75,668.75,272.5,2.5307,2.4333,-35.3
2011-05-12,1.6195,25.74,1.4246,1.6291,80.94,11.6255,0.5647,3.054,112.98,66100.0,1505.88,7.3071,16.03,1347.5,2407.0,64003.16,75.24,103.0,100.0,12.315,700.5,681.25,273.95,2.5377,2.4258,-35.8
2011-05-13,1.6367,28.0,1.4119,1.6197,80.8,11.7278,0.5472,3.0055,113.83,66710.0,1495.15,8.1033,17.07,1334.0,2370.0,63235.3,75.757,103.0,100.0,12.765,696.0,679.0,269.3,2.4834,2.394,-34.4
2011-05-16,1.6353,26.3,1.4156,1.6192,80.79,11.7727,0.5272,2.9741,112.73,66790.0,1489.33,8.082,18.24,1325.5,2334.5,62829.68,75.47,101.0,99.0,12.635,736.5,697.5,264.0,2.4473,2.3336,-38.3
2011-05-17,1.6165,24.5,1.4237,1.6252,81.42,11.716,0.5222,2.9411,109.99,66350.0,1486.7,8.0888,17.55,1325.5,2337.25,63673.34,75.399,101.0,99.0,12.5475,764.0,720.25,265.1,2.4126,2.3006,-43.8
2011-05-18,1.6097,22.35,1.425,1.6168,81.68,11.7056,0.5542,3.0085,112.3,67210.0,1496.98,7.7286,16.23,1338.5,2361.5,62840.61,75.475,114.35,97.5,12.145,817.0,749.75,268.45,2.479,2.3589,-43.9
2011-05-19,1.6164,28.0,1.4309,1.6237,81.61,11.6295,0.5332,3.0107,111.42,67990.0,1493.28,7.5528,15.52,1341.75,2369.0,62367.36,75.123,99.0,98.0,11.8175,812.0,748.25,263.7,2.4386,2.3055,-49.0
2011-05-20,1.6236,23.26,1.4161,1.6229,81.7,11.6473,0.5152,2.9842,112.39,67620.0,1512.23,4.6939,17.43,1327.75,2343.5,62596.52,75.435,102.0,100.5,11.8975,806.5,759.5,259.15,2.4187,2.2979,-49.1
2011-05-23,1.6333,21.85,1.4048,1.6123,82.01,11.7455,0.5262,2.9679,110.1,67210.0,1517.1,7.6975,18.27,1315.25,2315.5,62345.18,76.104,105.0,102.0,12.8,803.0,754.0,262.55,2.3979,2.2809,-49.8
2011-05-24,1.624,19.91,1.41,1.6181,81.95,11.6922,0.5192,2.9488,112.53,67150.0,1526.64,7.3684,17.82,1313.5,2301.75,63336.75,75.882,103.0,100.0,12.3675,779.75,733.25,261.2,2.432,2.3119,-48.0
2011-05-25,1.6297,23.19,1.4088,1.6274,81.97,11.6704,0.5082,2.9598,114.93,67680.0,1525.35,7.2256,17.07,1316.5,2309.5,63388.44,75.932,105.0,102.0,12.875,796.5,742.25,264.85,2.4432,2.3153,-48.9
