Date,USDZAR Curncy,ZAR1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,ZARI3M Curncy,VIX Index,ES1 Index,NQ1 Index,JALSH Index,DXY Curncy,REPSOU CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2011-05-27,6.929,72.0,1.4319,1.651,80.8,0.4764,3.0735,115.03,68700.0,1536.4,5.6152,15.98,1330.0,2332.5,32384.41,74.954,124.0,12.7025,819.75,758.5,2.4132,2.2751,-57.2
2011-05-30,6.9323,70.0,1.4282,1.6475,80.94,0.4764,3.0735,114.68,68860.0,1538.46,5.578,,,,32389.91,74.958,122.676,12.93,,,2.4132,2.2751,-59.8
2011-05-31,6.8021,71.0,1.4396,1.6448,81.52,0.4685,3.0607,116.73,68950.0,1535.73,5.6348,15.45,1344.0,2371.75,32565.73,74.638,120.5,12.3,782.25,747.5,2.3911,2.2427,-71.4
2011-06-01,6.8354,71.0,1.4328,1.6334,80.95,0.4331,2.9408,114.53,69120.0,1539.83,5.6396,18.3,1312.0,2319.5,32322.1,74.677,121.0,11.95,759.25,758.5,2.3588,2.2031,-91.3
2011-06-02,6.715,70.0,1.4491,1.6371,80.9,0.4566,3.0297,115.54,68390.0,1533.65,5.7833,18.09,1312.5,2326.0,31877.77,74.333,120.5,11.52,769.75,766.5,2.4105,2.2441,-90.9
2011-06-03,6.7137,70.0,1.4635,1.6426,80.34,0.4248,2.9859,115.84,68940.0,1542.28,5.6381,17.95,1296.25,2287.5,31575.65,73.783,119.0,11.1375,773.75,754.0,2.3967,2.2295,-117.2
2011-06-06,6.7936,67.0,1.4576,1.6357,80.1,0.4207,2.995,114.48,,1544.58,5.5719,18.49,1285.0,2274.0,31578.03,73.952,119.5,11.1275,744.0,732.0,2.4085,2.2336,-112.7
2011-06-07,6.7107,75.0,1.4691,1.6447,80.09,0.4047,2.9949,116.78,69000.0,1544.13,5.5802,18.07,1284.75,2273.75,31818.3,73.521,118.5,10.9575,733.75,736.5,2.4065,2.2316,-109.9
2011-06-08,6.7272,66.0,1.4583,1.6404,79.89,0.3808,2.9387,117.85,68650.0,1537.6,5.6153,18.79,1277.0,2248.0,31521.33,73.93,121.5,11.6275,748.0,764.0,2.3624,2.1956,-108.7
2011-06-09,6.7437,67.0,1.451,1.6366,80.36,0.4164,2.9967,119.57,68600.0,1543.98,5.6171,17.77,1287.5,2252.5,31634.17,74.192,121.0,11.3175,745.0,785.5,2.3856,2.209,-98.2
2011-06-10,6.8063,68.0,1.4347,1.6227,80.32,0.3981,2.9693,118.78,68600.0,1531.27,5.5981,18.86,1269.25,2221.25,31164.35,74.795,122.0,11.6575,759.25,787.0,2.3636,2.1708,-97.8
2011-06-13,6.7901,67.0,1.4413,1.6377,80.24,0.3919,2.9838,119.1,68170.0,1515.65,5.637,19.61,1271.5,2223.25,31176.58,74.512,123.0,11.9825,743.0,782.5,2.3701,2.1866,-96.6
2011-06-14,6.7604,68.0,1.444,1.6371,80.49,0.4398,3.0972,120.16,68380.0,1523.98,5.6286,18.26,1290.0,2250.75,31229.36,74.332,120.5,11.8175,731.25,755.5,2.4307,2.2552,-95.4
2011-06-15,6.8399,69.0,1.4181,1.6194,80.96,0.3756,2.9692,117.1,69370.0,1530.98,5.6249,21.32,1265.5,2209.0,31000.52,75.601,119.5,13.46,708.5,725.75,2.3922,2.2137,-97.7
2011-06-16,6.8473,69.0,1.4204,1.6158,80.63,0.3795,2.9274,114.02,68680.0,1529.58,5.6861,22.73,1269.0,2199.25,,75.752,126.0,13.41,673.25,701.5,2.3272,2.1846,-101.1
2011-06-17,6.7619,68.0,1.4306,1.6194,80.05,0.3749,2.9445,113.21,68770.0,1539.4,5.6456,21.85,1279.4,2225.78,30669.26,74.988,122.5,12.8,672.25,700.25,2.3192,2.1744,-101.9
2011-06-20,6.79,69.0,1.4304,1.6202,80.25,0.3707,2.958,111.69,68280.0,1540.6,5.6232,19.99,1273.75,2200.0,30627.65,75.029,126.5,13.005,659.25,700.5,2.3,2.1652,-99.5
2011-06-21,6.7167,69.0,1.4412,1.6245,80.21,0.3665,2.9835,110.95,68380.0,1546.28,5.6415,18.86,1288.0,2244.0,30971.88,74.541,123.0,12.71,674.25,707.5,2.3565,2.1988,-98.7
2011-06-22,6.7871,68.0,1.4357,1.6071,80.29,0.3703,2.9825,114.21,68340.0,1548.95,5.5969,18.52,1279.75,2229.5,30792.87,74.783,124.5,12.28,638.25,677.5,2.3358,2.1678,-98.5
2011-06-23,6.8358,74.0,1.4256,1.6006,80.51,0.3418,2.9116,107.26,67920.0,1521.4,5.6134,19.29,1277.0,2237.5,30326.54,75.447,135.5,12.885,649.0,680.5,2.3925,2.1905,-98.9
2011-06-24,6.9005,64.0,1.4188,1.5959,80.43,0.329,2.8636,105.12,68640.0,1502.55,5.5833,21.1,1264.0,2207.75,30680.23,75.665,137.5,13.1075,635.75,670.0,2.4353,2.2023,-97.9
2011-06-27,6.8674,67.0,1.4287,1.599,80.89,0.3939,2.9305,105.99,68000.0,1497.93,5.5806,20.56,1276.25,2249.0,30897.05,75.392,137.5,13.5725,622.75,660.75,2.4786,2.2427,-96.9
2011-06-28,6.8541,68.0,1.4371,1.6001,81.12,0.4732,3.0308,108.78,68260.0,1501.25,5.6048,19.17,1294.5,2284.0,31291.65,75.063,131.5,13.095,640.25,683.0,2.5175,2.2891,-99.4
2011-06-29,6.798,68.0,1.4435,1.6062,80.78,0.4614,3.1118,112.4,68710.0,1512.33,5.6371,17.27,1304.25,2294.0,31726.3,74.691,127.5,12.65,641.25,698.0,2.5635,2.3735,-100.2
2011-06-30,6.7693,68.0,1.4502,1.6053,80.56,0.4576,3.16,112.48,69770.0,1500.18,5.5874,16.52,1315.5,2321.0,31864.54,74.303,124.5,11.885,584.75,629.0,2.5733,2.3832,-93.6
2011-07-01,6.7308,68.0,1.4526,1.6074,80.83,0.4719,3.1823,111.77,70080.0,1487.43,5.5989,15.87,1334.75,2355.25,31925.47,74.349,123.5,11.48,584.5,640.75,2.5946,2.4042,-85.2
2011-07-04,6.7237,67.0,1.4539,1.6084,80.8,0.4719,3.1823,111.39,70780.0,1496.2,5.5589,,,,32077.79,74.275,123.5,11.56,,,2.5946,2.4042,
2011-07-05,6.7459,68.0,1.4429,1.6061,81.07,0.4265,3.121,113.61,70480.0,1515.7,5.5859,16.06,1336.75,2372.0,32254.24,74.691,124.0,11.6325,613.75,680.5,2.5608,2.3527,-81.3
2011-07-06,6.7387,69.0,1.4319,1.6004,80.91,0.4226,3.108,113.62,70780.0,1528.98,5.6071,16.34,1335.75,2375.25,32130.71,75.122,128.0,11.9625,611.25,648.75,2.5632,2.3458,-81.3
2011-07-07,6.6746,68.0,1.4364,1.5974,81.25,0.4683,3.1377,118.59,70980.0,1532.36,5.5889,15.95,1351.75,2415.5,32296.07,74.957,127.5,11.32,624.5,650.0,2.5926,2.3802,-73.7
2011-07-08,6.7085,67.0,1.4265,1.6059,80.64,0.3909,3.0268,118.33,71960.0,1544.15,5.5777,15.95,1341.75,2408.5,32002.33,75.179,126.0,11.6575,650.5,672.25,2.5415,2.3107,-91.4
2011-07-11,6.8414,68.0,1.4029,1.5907,80.26,0.3551,2.9189,117.24,71640.0,1553.48,5.5673,18.39,1318.5,2367.0,31845.02,75.989,135.5,13.5275,636.0,681.5,2.5261,2.2909,-87.8
2011-07-12,6.8786,69.0,1.3976,1.5913,79.24,0.351,2.877,117.75,71130.0,1567.76,5.5855,19.87,1310.75,2344.5,31926.55,75.809,134.5,13.87,662.75,697.0,2.5281,2.293,-99.1
2011-07-13,6.7978,69.0,1.4167,1.6107,78.98,0.351,2.8824,118.78,71790.0,1582.38,5.6024,19.91,1312.25,2344.5,32310.38,75.208,128.5,13.1175,702.0,726.75,2.558,2.291,-98.0
2011-07-14,6.8372,68.0,1.4143,1.614,79.14,0.367,2.9534,118.32,71750.0,1587.23,5.5723,20.8,1306.75,2334.0,32203.94,75.253,129.5,13.1175,691.25,716.5,2.5672,2.263,-96.1
2011-07-15,6.8846,68.0,1.4157,1.6136,79.13,0.3529,2.9058,117.26,71570.0,1593.6,5.5896,19.53,1315.0,2355.5,32288.43,75.126,131.5,13.195,694.75,701.25,2.571,2.2901,-99.9
2011-07-18,6.9748,71.0,1.4112,1.6058,79.04,0.3629,2.9276,116.05,71900.0,1604.79,5.5949,20.95,1300.5,2340.0,31871.59,75.483,134.5,13.835,689.5,696.25,2.6069,2.3388,-98.0
2011-07-19,6.9289,72.0,1.4156,1.6123,79.18,0.371,2.8802,117.06,72090.0,1588.5,5.6015,19.21,1321.25,2389.0,32058.68,75.221,132.5,13.66,693.5,698.0,2.5807,2.3238,-94.7
2011-07-20,6.8666,72.0,1.4215,1.6154,78.78,0.379,2.9275,118.15,72340.0,1600.4,5.6057,19.09,1321.25,2381.75,32056.06,74.792,129.5,13.3825,697.0,688.0,2.5683,2.3079,-94.4
2011-07-21,6.7741,72.0,1.4425,1.6331,78.3,0.3993,3.0136,117.51,72040.0,1590.55,5.6058,17.56,1342.5,2410.0,32125.79,74.015,127.5,12.3425,677.25,679.25,2.6008,2.3696,-93.8
2011-07-22,6.774,71.0,1.436,1.63,78.54,0.3872,2.9621,118.67,71660.0,1601.33,5.6127,17.52,1341.0,2428.0,32016.3,74.201,125.0,11.7025,692.25,690.0,2.5934,2.3687,-92.8
2011-07-25,6.7662,73.0,1.4377,1.6277,78.29,0.4075,3.0006,117.94,71500.0,1614.02,5.6485,19.35,1333.5,2423.5,32065.84,74.064,128.0,11.62,688.5,678.75,2.6576,2.4375,-89.0
2011-07-26,6.6828,71.0,1.4511,1.6405,77.88,0.3872,2.9529,118.28,71980.0,1619.32,5.6541,20.23,1326.25,2423.5,31868.73,73.474,128.5,11.635,694.0,689.75,2.6191,2.4046,-83.8
2011-07-27,6.6718,70.0,1.4369,1.6331,77.98,0.4419,2.9803,117.43,72300.0,1613.47,5.6113,22.98,1299.0,2357.75,31593.99,74.087,128.5,11.9375,704.75,691.5,2.6554,2.4393,-86.2
2011-07-28,6.7333,70.0,1.4334,1.6374,77.67,0.4183,2.9454,117.36,72210.0,1615.95,5.6659,23.74,1296.75,2370.0,31446.39,74.222,127.5,12.175,693.25,682.25,2.6882,2.4509,-83.2
2011-07-29,6.691,79.0,1.4398,1.6426,76.76,0.3554,2.7961,116.74,72480.0,1627.05,5.6265,25.25,1288.5,2359.25,31208.04,73.897,125.5,12.5625,672.5,665.5,2.6954,2.4371,-91.4
2011-08-01,6.7267,68.0,1.425,1.6296,77.21,0.3671,2.7437,116.81,72490.0,1619.38,5.6175,23.66,1279.75,2346.0,31257.31,74.262,124.5,13.0475,676.5,681.25,2.6896,2.4222,-92.6
2011-08-02,6.7837,69.0,1.4203,1.6298,77.15,0.3159,2.6114,116.46,71880.0,1659.4,5.6174,24.79,1247.25,2288.25,30871.78,74.513,129.5,13.2975,718.0,711.25,2.6344,2.3472,-90.4
2011-08-03,6.7208,69.0,1.4323,1.6427,77.06,0.3336,2.6202,113.23,71880.0,1661.72,5.6494,23.38,1254.5,2302.5,30520.43,74.044,134.0,13.025,710.5,706.0,2.5535,2.2641,-89.4
2011-08-04,6.9375,70.0,1.4092,1.6258,78.89,0.2547,2.4028,107.25,71400.0,1646.52,5.5782,31.66,1198.75,2209.5,29601.61,75.124,138.5,14.0475,681.75,693.75,2.4969,2.2065,-88.0
2011-08-05,6.9246,70.0,1.4282,1.6391,78.4,0.2878,2.5585,109.37,69310.0,1663.95,5.6026,32.0,1197.75,2187.0,29256.75,74.598,143.5,13.655,679.0,693.0,2.5245,2.2406,-76.1
2011-08-08,7.2031,73.0,1.4179,1.6318,77.77,0.2599,2.3179,103.74,67940.0,1719.45,5.5713,48.0,1111.25,2038.0,28391.18,74.791,155.0,14.765,656.5,675.25,2.4412,2.1733,-72.5
2011-08-09,7.1177,76.0,1.4376,1.6316,76.96,0.1924,2.2488,102.57,65050.0,1740.95,5.7549,35.06,1171.75,2155.0,,74.605,162.5,15.11,671.75,678.25,2.4694,2.2184,-71.5
2011-08-10,7.2645,74.0,1.4178,1.6134,76.86,0.1803,2.1061,106.68,67080.0,1793.27,5.6101,42.99,1123.5,2085.0,28658.57,74.636,163.0,14.8275,685.0,678.0,2.5212,2.2809,-70.5
2011-08-11,7.2066,76.0,1.4241,1.6239,76.84,0.184,2.3399,108.02,66780.0,1763.92,5.6586,39.0,1168.5,2158.0,29490.2,74.677,179.5,14.885,701.25,702.5,2.4886,2.308,-78.8
2011-08-12,7.181,78.0,1.4248,1.6278,76.71,0.1872,2.2548,108.03,67080.0,1746.68,5.6758,36.36,1176.75,2177.5,29826.4,74.607,162.0,13.62,702.5,701.75,2.4921,2.2275,-79.1
2011-08-15,7.0701,75.0,1.4445,1.639,76.83,0.1909,2.3053,109.91,67240.0,1766.02,5.688,31.87,1198.5,2206.5,30159.42,73.836,146.5,12.9525,712.5,707.25,2.4881,2.2575,-79.2
2011-08-16,7.1539,76.0,1.4407,1.6456,76.8,0.1826,2.2196,109.47,66840.0,1785.55,5.6588,32.85,1192.25,2199.0,29987.27,74.01,113.75,12.9175,724.75,714.0,2.4575,2.206,-74.1
2011-08-17,7.0925,76.0,1.4426,1.6543,76.6,0.1904,2.1652,110.6,66860.0,1791.25,5.6768,31.58,1190.0,2175.25,30178.72,73.674,114.875,12.9675,727.5,711.5,2.4512,2.1815,-72.9
2011-08-18,7.1897,78.0,1.4333,1.6516,76.58,0.1901,2.0624,106.99,67040.0,1823.9,5.7102,42.67,1143.5,2082.0,29288.86,74.244,116.438,13.795,707.75,699.0,2.3045,2.0515,-83.9
2011-08-19,7.1872,76.0,1.4397,1.6465,76.55,0.1893,2.0623,108.62,66400.0,1852.07,5.6161,43.05,1124.0,2041.0,29378.69,74.009,117.125,13.64,730.75,711.0,2.3071,2.0625,-82.5
2011-08-22,7.202,77.0,1.4358,1.6453,76.79,0.2012,2.1058,108.36,66710.0,1897.46,5.6425,42.44,1123.25,2044.0,29433.12,74.074,155.5,13.58,735.5,720.5,2.317,2.0875,-76.6
2011-08-23,7.183,77.0,1.4442,1.6495,76.66,0.2171,2.153,109.31,66490.0,1828.63,5.6031,36.27,1158.5,2124.0,29259.86,73.894,164.0,13.155,757.25,730.25,2.3069,2.053,-74.5
2011-08-24,7.2657,77.0,1.4414,1.6374,76.98,0.2269,2.2994,110.15,66660.0,1759.13,5.5947,35.9,1172.0,2139.0,29604.59,74.012,117.625,13.1675,749.25,731.75,2.3297,2.0815,-69.7
2011-08-25,7.2398,77.0,1.4379,1.6281,77.46,0.2072,2.2286,110.62,66910.0,1774.45,5.5904,39.76,1157.5,2111.0,29349.45,74.279,167.0,13.085,757.25,732.25,2.3372,2.1155,-68.7
2011-08-26,7.1476,77.0,1.4499,1.6368,76.64,0.1876,2.1899,111.36,67270.0,1827.15,5.5882,35.59,1176.0,2164.0,29425.05,73.814,117.0,12.855,762.25,752.5,2.3163,2.062,-67.8
2011-08-29,7.053,76.0,1.4511,1.6408,76.83,0.2033,2.2561,111.88,67390.0,1788.4,5.5536,32.28,1208.0,2220.0,30292.76,73.721,164.5,12.53,757.25,756.25,2.3276,2.081,-55.0
2011-08-30,7.0709,74.0,1.4441,1.6299,76.74,0.1955,2.1767,114.02,68210.0,1835.52,5.5603,32.89,1204.75,2227.0,30365.13,73.946,159.0,12.3325,750.25,763.5,2.2891,2.0675,-59.6
2011-08-31,6.9915,74.0,1.4369,1.625,76.66,0.1995,2.2234,114.85,68230.0,1825.55,5.5555,31.62,1217.75,2240.75,31005.5,74.117,152.5,11.985,745.25,757.5,2.2956,2.074,-53.1
2011-09-01,7.0058,73.0,1.4259,1.6179,76.93,0.18,2.1302,114.29,68450.0,1826.1,5.5307,31.82,1201.25,2217.25,31088.12,74.479,149.5,12.0875,715.5,728.75,2.3037,2.0974,-48.1
2011-09-02,7.0601,74.0,1.4205,1.6217,76.8,0.1961,1.9857,112.33,67980.0,1882.96,5.4859,33.92,1169.25,2164.75,30518.92,74.756,157.0,12.4375,730.0,750.25,2.2584,2.0363,-57.7
2011-09-05,7.1295,74.0,1.4098,1.6118,76.89,0.1961,1.9857,110.08,67640.0,1900.2,5.48,,,,29888.14,75.112,164.5,14.3725,,,2.2584,2.0363,-57.7
2011-09-06,7.1597,74.0,1.3998,1.5942,77.66,0.1962,1.984,112.89,66930.0,1875.25,5.4583,37.0,1164.5,2165.25,29525.83,75.952,157.0,15.83,716.25,746.75,2.1601,1.9519,-55.1
2011-09-07,7.1354,73.0,1.4098,1.5991,77.26,0.2002,2.0429,115.8,67490.0,1817.71,5.4339,33.38,1199.0,2222.0,30514.6,75.467,159.5,14.57,714.75,736.5,2.1844,1.9763,-54.7
2011-09-08,7.1781,73.0,1.3882,1.5958,77.51,0.1884,1.9787,114.55,67970.0,1870.2,5.4125,34.32,1185.75,2216.75,30918.0,76.246,156.5,14.34,709.25,723.25,2.1984,2.0192,-42.3
2011-09-09,7.2845,74.0,1.3656,1.5883,77.61,0.1688,1.9183,112.77,67900.0,1855.57,5.4292,38.52,1158.0,2169.0,30440.87,77.192,172.0,16.325,701.0,726.0,2.1697,1.9785,-41.8
2011-09-12,7.4127,76.0,1.3679,1.5862,77.21,0.2047,1.9475,112.25,,1815.25,5.4514,38.59,1163.25,2195.0,29855.75,77.578,175.5,17.06,699.75,734.25,2.1482,1.9603,-39.5
2011-09-13,7.3032,77.0,1.3678,1.5779,76.96,0.2009,1.9906,111.89,66840.0,1833.67,5.4086,36.91,1171.5,2220.75,30032.71,76.919,176.0,15.95,688.75,709.25,2.1346,1.9431,-38.5
2011-09-14,7.3919,77.0,1.3755,1.5768,76.62,0.185,1.9837,112.4,66220.0,1819.8,5.4219,34.6,1188.5,2252.0,30459.82,76.833,177.0,15.415,701.75,713.0,2.107,1.9204,-39.4
2011-09-15,7.3954,76.0,1.3877,1.58,76.7,0.1891,2.082,115.34,65420.0,1788.72,5.4725,31.97,1210.75,2290.0,30998.05,76.241,172.0,14.295,696.0,701.0,2.1472,1.9727,-42.2
2011-09-16,7.4915,76.0,1.3796,1.5791,76.79,0.1652,2.0479,112.22,65740.0,1811.38,5.4796,30.98,1216.74,2292.79,31051.35,76.599,170.0,14.77,688.25,692.0,2.1432,1.9689,-43.1
2011-09-19,7.6574,79.0,1.3686,1.5705,76.58,0.1532,1.9506,109.14,64290.0,1778.85,5.448,32.73,1197.75,2301.0,30959.59,77.146,179.0,15.7425,673.0,692.25,2.0745,1.8955,-42.2
2011-09-20,7.7371,79.0,1.3702,1.5737,76.45,0.1613,1.9385,110.54,63260.0,1803.69,5.4404,32.86,1196.0,2296.5,31343.9,77.03,179.0,15.875,674.75,690.25,2.0877,1.9237,-42.3
2011-09-21,8.2521,81.0,1.3573,1.55,76.46,0.1936,1.8576,110.36,62930.0,1782.3,5.4321,37.32,1155.75,2245.5,31311.17,77.342,184.0,16.6075,666.75,685.75,1.9999,1.86,-41.0
2011-09-22,8.4704,86.0,1.3465,1.5343,76.24,0.1978,1.718,105.49,61030.0,1740.39,5.4205,41.35,1123.5,2174.5,30323.04,78.455,217.0,17.5475,633.75,650.0,1.8565,1.714,-41.0
2011-09-23,8.1198,88.0,1.35,1.5449,76.61,0.2164,1.8334,103.97,57640.0,1656.74,5.5484,41.25,1129.75,2202.0,30061.21,78.501,223.0,17.615,640.75,638.5,1.8622,1.7582,-40.8
2011-09-26,8.0562,87.0,1.3533,1.5565,76.36,0.2267,1.9002,103.94,55150.0,1626.88,5.5956,39.02,1158.5,2226.0,29718.56,78.363,225.0,17.69,648.25,648.0,1.8736,1.8018,-40.4
2011-09-27,7.8679,90.0,1.3585,1.5634,76.81,0.235,1.9711,107.14,55370.0,1650.72,5.5802,37.71,1169.5,2254.0,30752.4,77.506,200.0,16.89,658.25,652.25,1.9633,1.888,-41.8
2011-09-28,7.9297,86.0,1.3543,1.5575,76.61,0.2465,1.9797,103.81,55370.0,1609.16,5.5145,41.08,1148.75,2218.5,30339.03,77.852,202.5,16.56,638.75,630.75,2.0007,1.8714,-42.0
2011-09-29,7.9622,93.0,1.3597,1.5628,76.83,0.2582,1.9962,103.95,52680.0,1614.69,5.5409,38.84,1156.25,2189.5,29688.89,78.028,200.5,15.8825,654.25,632.5,1.9631,1.8418,-36.5
2011-09-30,8.0967,87.0,1.3387,1.5584,77.06,0.243,1.9154,102.76,53480.0,1623.79,5.5093,42.96,1126.0,2134.5,29674.2,78.553,209.0,16.27,609.25,592.5,1.8591,1.7583,-29.5
2011-10-03,8.2897,91.0,1.3176,1.5432,76.63,0.2314,1.756,101.71,,1658.3,5.5857,45.45,1086.25,2065.25,29877.9,79.431,219.0,17.48,619.5,592.5,1.8645,1.7395,-23.3
2011-10-04,8.0903,89.0,1.3349,1.5488,76.81,0.2513,1.8207,99.79,,1623.82,5.6195,40.82,1113.5,2113.5,29178.27,79.597,230.0,17.17,604.0,587.75,1.9128,1.778,-21.9
2011-10-05,7.9683,87.0,1.3348,1.546,76.79,0.2554,1.8877,102.73,,1640.85,5.5577,37.81,1135.0,2167.5,29468.56,78.919,205.5,16.66,625.25,605.5,1.9325,1.8049,-16.6
2011-10-06,7.9366,86.0,1.3437,1.5445,76.72,0.2635,1.9872,105.73,,1651.36,5.541,36.27,1157.5,2204.75,29888.87,78.634,190.5,15.8775,616.0,605.5,1.9974,1.8894,-14.7
2011-10-07,8.0018,83.0,1.3378,1.5562,76.73,0.2882,2.0764,105.88,,1637.85,5.5075,36.2,1155.0,2201.75,30244.9,78.726,187.5,15.2775,607.5,600.0,2.0328,1.9471,-7.5
2011-10-10,7.8506,82.0,1.3642,1.5668,76.68,0.2882,2.0764,108.95,55120.0,1676.65,5.5524,33.02,1191.0,2276.75,30884.7,77.494,180.5,14.9425,611.5,605.0,2.0328,1.9471,-3.1
2011-10-11,7.9366,83.0,1.364,1.5577,76.65,0.3004,2.1496,110.73,55190.0,1662.3,5.5507,32.86,1189.5,2288.5,30803.88,77.585,175.5,15.09,660.75,645.0,2.0586,1.9604,-2.5
2011-10-12,7.8363,83.0,1.3791,1.5752,77.26,0.2846,2.2101,111.36,54500.0,1676.3,5.5454,31.26,1198.25,2296.5,31129.95,76.994,157.0,14.61,626.75,640.75,2.0893,1.9818,-1.5
2011-10-13,7.8778,84.0,1.3777,1.5766,76.9,0.2768,2.1834,111.11,55030.0,1668.05,5.6428,30.7,1198.0,2326.0,30834.39,76.996,164.5,14.61,618.0,638.25,2.036,1.9365,-0.6
2011-10-14,7.832,85.0,1.3882,1.582,77.22,0.2654,2.2477,114.68,55470.0,1680.95,5.637,28.24,1219.25,2367.25,31123.59,76.623,164.5,14.2825,622.75,640.0,2.071,1.9864,2.2
2011-10-17,7.9958,85.0,1.3737,1.5744,76.83,0.2656,2.155,110.16,56410.0,1670.8,5.6251,33.39,1194.0,2321.0,31095.23,77.146,167.5,14.83,624.25,640.5,2.0369,1.9507,2.0
2011-10-18,7.9669,84.0,1.3752,1.5713,76.82,0.2658,2.1763,111.15,54780.0,1657.97,5.6906,31.56,1223.0,2363.75,31054.2,77.138,168.5,15.03,625.25,644.0,2.0931,1.9916,10.6
2011-10-19,8.042,85.0,1.376,1.5774,76.81,0.266,2.1603,108.39,54900.0,1640.75,5.6687,34.44,1206.5,2318.0,31197.35,77.114,165.5,15.175,619.5,638.5,2.0909,1.9582,8.5
2011-10-20,8.1856,86.0,1.378,1.5791,76.8,0.2622,2.1888,109.76,51930.0,1620.66,5.6697,34.78,1210.0,2301.0,30836.89,76.974,177.0,15.73,630.75,649.5,2.1399,1.9745,14.4
2011-10-21,8.0408,86.0,1.3896,1.5953,76.29,0.2668,2.2192,109.56,52380.0,1641.85,5.701,31.32,1235.25,2334.25,31449.99,76.395,181.0,15.6225,632.0,649.25,2.1606,2.0184,14.8
2011-10-24,7.879,84.0,1.3929,1.5998,76.1,0.2792,2.2336,111.45,54530.0,1653.48,5.6751,29.26,1247.0,2374.75,31654.31,76.028,178.0,15.35,642.5,651.0,2.1787,2.0309,17.0
2011-10-25,7.9224,84.0,1.3908,1.6001,76.09,0.2428,2.1089,110.92,56790.0,1705.27,5.687,32.22,1224.5,2321.75,31663.61,76.122,182.5,14.98,636.25,650.75,2.1586,2.0189,11.9
2011-10-26,7.94,84.0,1.3906,1.5975,76.18,0.2853,2.2041,108.91,57160.0,1724.64,5.7236,29.86,1237.5,2326.5,31736.62,76.246,181.5,15.18,619.5,637.25,2.2344,2.0808,14.9
2011-10-27,7.7222,83.0,1.4189,1.6099,75.95,0.3088,2.3964,112.08,57860.0,1744.95,5.6936,25.46,1282.5,2393.75,32452.55,74.879,156.5,13.6025,644.0,651.5,2.3265,2.1762,15.2
2011-10-28,7.7259,82.0,1.4147,1.613,75.82,0.2892,2.3167,109.91,60280.0,1743.42,5.7282,24.53,1281.0,2396.5,32894.11,75.067,157.5,13.1825,644.5,655.0,2.3137,2.1516,17.8
2011-10-31,7.9599,84.0,1.3858,1.6087,78.17,0.2382,2.1133,109.56,58980.0,1714.7,5.7002,29.96,1249.25,2356.0,32348.54,76.166,168.5,14.085,628.25,647.0,2.2447,2.0788,18.0
2011-11-01,8.101,84.0,1.3703,1.5949,78.37,0.2362,1.9889,109.54,58930.0,1719.55,5.7085,34.77,1224.5,2303.5,31724.22,77.261,184.5,16.1475,630.0,654.25,2.2176,2.0485,14.5
2011-11-02,7.9884,85.0,1.3747,1.5949,78.05,0.2264,1.9854,109.34,58310.0,1737.8,5.6924,32.74,1234.25,2314.5,32196.56,77.017,176.5,15.56,623.5,645.0,2.2475,2.0904,14.0
2011-11-03,7.8696,82.0,1.3823,1.6041,78.06,0.2382,2.0734,110.83,57980.0,1763.67,5.6374,30.5,1255.75,2361.0,32211.88,76.672,170.0,15.485,636.0,653.5,2.2648,2.0972,13.6
2011-11-04,7.9047,83.0,1.3792,1.6033,78.24,0.2184,2.0327,111.97,59230.0,1754.65,5.5884,30.16,1251.0,2351.0,31917.02,76.962,174.5,14.7675,636.75,655.75,2.3025,2.1231,18.7
2011-11-07,7.9356,83.0,1.3776,1.6057,78.05,0.2342,2.0371,114.56,58620.0,1794.9,5.6057,29.85,1257.5,2369.75,32514.38,76.962,178.0,15.265,638.75,653.25,2.3173,2.1421,21.6
2011-11-08,7.8312,82.0,1.3834,1.6089,77.73,0.2381,2.0769,115.0,58350.0,1786.32,5.584,27.48,1273.25,2394.5,32670.42,76.586,178.0,14.64,657.0,660.5,2.2998,2.1315,23.6
2011-11-09,8.0552,84.0,1.3542,1.5917,77.82,0.2262,1.9615,112.31,58840.0,1769.7,5.5303,36.16,1225.5,2311.0,32017.01,77.926,192.5,16.29,643.0,656.0,2.2037,2.0159,24.3
2011-11-10,7.9785,83.0,1.3606,1.5935,77.65,0.23,2.0564,113.71,55790.0,1758.5,5.7023,32.81,1237.5,2303.5,32216.61,77.743,187.5,16.0825,620.0,645.5,2.2545,2.0901,31.8
2011-11-11,7.9365,83.0,1.375,1.6065,77.2,0.23,2.0564,114.16,56340.0,1788.63,5.6614,30.04,1261.5,2350.25,32261.65,76.945,183.0,15.115,616.75,638.5,2.2545,2.0901,34.3
2011-11-14,8.005,84.0,1.3633,1.591,77.07,0.23,2.0556,111.89,58730.0,1780.3,5.7623,31.13,1252.5,2343.0,32343.89,77.569,192.5,15.5575,615.75,633.5,2.2311,2.0599,36.5
2011-11-15,8.1718,86.0,1.3539,1.5822,77.03,0.238,2.0451,112.39,58280.0,1780.9,5.786,31.22,1254.0,2359.75,32674.18,77.872,201.0,15.8725,632.75,645.5,2.1973,2.0222,44.6
