Date,USDCLP Curncy,CHN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CHNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IPSA Index,IBOV Index,DXY Curncy,CHILE CDS USD SR 5Y D14 Corp,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2011-01-20,493.65,0.25,1.3473,1.5897,83.01,12.0496,0.625,3.4488,96.58,71080.0,1346.25,2.66,17.99,1276.25,2281.5,4870.84,69561.53,78.823,82.0,112.0,115.0,12.56,803.5,654.0,2.5385,2.326,39.2
2011-01-21,493.28,0.2,1.3621,1.6,82.57,12.0642,0.6087,3.4042,97.6,70290.0,1342.68,2.94,18.47,1279.75,2269.0,4875.66,69133.09,78.213,77.0,107.5,111.0,11.86,824.5,657.25,2.5171,2.2251,38.6
2011-01-24,491.69,0.18,1.3638,1.5988,82.53,12.0498,0.625,3.4044,96.61,71270.0,1334.4,3.07,17.65,1288.5,2298.0,4882.97,69426.57,78.05,79.0,109.0,112.0,11.945,835.25,655.25,2.4815,2.2314,35.7
2011-01-25,492.84,0.22,1.3681,1.5817,82.25,12.0945,0.576,3.3284,95.25,70610.0,1332.43,3.15,17.59,1287.5,2301.25,4830.83,,78.002,81.0,111.0,113.0,11.81,838.25,644.0,2.4417,2.2269,42.2
2011-01-26,488.65,0.22,1.3713,1.5935,82.17,11.9968,0.625,3.4146,97.91,69850.0,1346.0,3.09,16.64,1293.5,2318.5,4838.53,68709.22,77.898,78.5,103.0,112.0,11.295,856.5,657.75,2.4911,2.2766,42.8
2011-01-27,485.23,0.2,1.3734,1.5929,82.92,12.0371,0.5778,3.3873,97.39,70520.0,1313.53,3.15,16.15,1295.75,2323.0,4766.1,68050.71,77.727,80.0,113.0,115.0,11.385,846.25,650.75,2.4592,2.241,33.4
2011-01-28,485.15,0.3,1.3611,1.586,82.12,12.2062,0.5385,3.3214,99.42,70840.0,1336.78,3.11,20.04,1271.5,2268.0,4672.33,66697.57,78.133,88.0,121.0,122.0,11.7,825.75,644.0,2.44,2.2515,28.2
2011-01-31,483.34,0.22,1.3694,1.6014,82.04,12.1219,0.562,3.3704,101.01,72230.0,1332.68,3.19,19.53,1282.5,2280.0,4673.07,66574.88,77.735,81.0,98.4,122.0,11.875,840.75,659.5,2.4683,2.317,28.7
2011-02-01,479.87,0.22,1.3829,1.6142,81.35,12.0001,0.6013,3.4394,101.74,73540.0,1341.4,3.12,17.63,1302.75,2322.5,4706.54,67847.34,77.067,78.0,115.5,117.5,11.505,835.75,666.0,2.5208,2.3579,40.4
2011-02-02,482.02,0.23,1.3811,1.6192,81.55,12.0122,0.6566,3.4771,102.34,,1335.25,2.96,17.3,1300.0,2319.75,4632.06,66688.48,77.158,75.0,114.5,116.0,11.575,863.0,669.25,2.4986,2.3408,42.0
2011-02-03,478.92,0.17,1.3634,1.6136,81.63,12.0029,0.7042,3.5488,101.76,,1354.35,2.91,16.69,1303.25,2321.75,4566.94,66764.84,77.748,79.0,114.5,116.0,11.8,859.0,662.5,2.5042,2.3321,46.8
2011-02-04,478.98,0.22,1.3581,1.6111,82.18,11.9863,0.7444,3.6356,99.83,,1348.93,2.36,15.93,1307.25,2337.5,4610.28,65269.15,78.044,75.0,114.0,115.0,11.51,853.75,678.5,2.524,2.3598,64.1
2011-02-07,479.11,0.22,1.3583,1.611,82.33,12.0158,0.7606,3.6299,99.25,,1351.28,2.09,16.28,1315.75,2345.0,4590.66,65362.04,78.029,79.0,113.0,114.5,11.3575,858.75,674.75,2.5122,2.3371,63.2
2011-02-08,479.23,0.22,1.3625,1.6069,82.36,12.04,0.8488,3.7373,99.92,,1363.98,2.4,15.81,1321.75,2362.75,4544.24,65771.33,77.999,78.0,114.5,116.0,10.91,874.25,673.75,2.5226,2.3627,63.4
2011-02-09,476.23,0.23,1.3733,1.6102,82.36,12.0807,0.793,3.6465,101.82,74370.0,1363.73,2.39,15.87,1319.25,2362.25,4431.69,64217.52,77.641,78.0,119.5,119.5,10.8,886.0,698.0,2.4937,2.3349,63.6
2011-02-10,473.5,0.18,1.3603,1.6098,83.23,12.0753,0.8334,3.6928,100.87,74210.0,1363.8,2.53,16.09,1318.75,2361.75,4464.02,64577.83,78.25,80.0,118.5,119.5,11.05,862.75,698.5,2.4556,2.3195,66.6
2011-02-11,472.63,0.2,1.3554,1.6007,83.43,12.0305,0.8342,3.6288,101.43,74340.0,1356.95,2.43,15.69,1327.25,2378.25,4578.14,65755.66,78.46,82.0,119.0,119.5,10.955,867.0,706.5,2.4358,2.2982,67.1
2011-02-14,469.0,0.2,1.3489,1.6039,83.32,12.0508,0.8426,3.6194,103.08,74200.0,1361.78,2.38,15.95,1327.75,2381.75,4608.24,66557.55,78.614,87.0,124.0,124.0,11.05,872.0,695.75,2.4375,2.3003,68.4
2011-02-15,472.8,0.22,1.3487,1.6126,83.77,12.1516,0.8186,3.6044,101.64,74830.0,1373.85,2.5,16.37,1326.25,2381.5,4572.34,66341.39,78.573,84.0,120.0,120.0,10.925,840.25,690.5,2.4356,2.2966,67.4
2011-02-16,473.95,0.27,1.3569,1.6095,83.68,12.0611,0.827,3.6193,103.78,74510.0,1374.39,2.79,16.72,1333.0,2392.0,4536.75,67576.62,78.223,80.0,116.5,116.0,10.69,837.0,690.5,2.4353,2.2771,63.9
2011-02-17,469.25,0.3,1.3609,1.6174,83.31,12.0199,0.7624,3.5725,102.59,74230.0,1384.08,2.62,16.59,1337.75,2393.5,4478.08,67684.99,77.995,83.0,115.0,114.0,10.705,850.75,712.75,2.4589,2.304,72.1
2011-02-18,468.83,0.33,1.3693,1.6253,83.18,12.0331,0.7469,3.5799,102.52,73910.0,1389.99,2.58,16.43,1342.5,2395.0,4445.98,68066.82,77.664,78.0,115.0,114.0,10.375,822.25,709.75,2.4949,2.3636,72.0
2011-02-21,469.33,0.33,1.3678,1.6226,83.14,12.0748,0.7553,3.5874,105.74,73540.0,1406.45,2.75,,,,4417.44,67258.66,77.689,78.495,115.0,114.0,10.43,,,2.4618,2.3719,72.1
2011-02-22,472.4,0.28,1.365,1.6136,82.77,12.1316,0.6902,3.4533,105.78,73260.0,1399.14,2.67,20.8,1314.5,2321.75,4359.65,66439.83,77.768,81.0,118.5,117.0,10.905,762.25,679.75,2.4723,2.3645,76.6
2011-02-23,477.73,0.25,1.3749,1.6211,82.51,12.1855,0.7433,3.4848,111.25,71460.0,1411.64,2.81,22.13,1305.5,2303.5,4284.85,66910.48,77.409,76.0,120.0,118.0,10.845,763.0,691.5,2.491,2.4157,77.2
2011-02-24,478.15,0.3,1.38,1.6138,81.89,12.1473,0.7354,3.4477,111.36,71140.0,1402.66,2.99,21.32,1302.75,2308.25,4302.76,66948.99,77.057,86.0,121.0,118.0,11.06,747.25,685.75,2.5122,2.4197,77.1
2011-02-25,475.3,0.28,1.3754,1.6118,81.68,12.1265,0.7117,3.4125,112.14,71710.0,1410.65,3.02,19.22,1318.75,2345.75,4373.9,66902.53,77.275,81.0,118.0,115.0,10.725,776.5,712.0,2.5131,2.4119,70.2
2011-02-28,475.84,0.28,1.3806,1.6257,81.78,12.1016,0.6802,3.4272,111.8,72820.0,1411.33,3.07,18.35,1326.0,2350.75,4444.57,67383.22,76.889,78.0,117.0,114.0,10.69,782.5,722.5,2.4993,2.4058,74.5
2011-03-01,476.45,0.25,1.3777,1.6267,81.86,12.1208,0.6408,3.3921,115.42,73170.0,1433.38,3.06,21.01,1301.0,2311.5,4400.67,66242.63,77.049,78.0,120.0,115.0,10.605,775.75,727.25,2.531,2.4227,77.3
2011-03-02,476.9,0.29,1.3866,1.6325,81.87,12.0898,0.6883,3.4697,116.35,73330.0,1434.4,3.08,20.7,1305.75,2323.25,4418.72,67281.51,76.671,80.0,118.0,115.0,10.71,776.75,714.0,2.5919,2.4685,83.6
2011-03-03,473.23,0.25,1.3969,1.6277,82.45,12.0055,0.7598,3.5554,114.79,73600.0,1415.88,3.11,18.6,1329.75,2371.75,4515.96,68145.53,76.483,78.0,115.0,111.0,10.505,790.5,729.75,2.6206,2.5045,86.1
2011-03-04,475.05,0.22,1.3987,1.6269,82.32,12.0075,0.6807,3.49,115.97,73590.0,1430.95,3.16,19.06,1320.25,2359.75,4527.47,68012.1,76.4,74.498,114.0,109.0,9.965,800.5,721.25,2.6353,2.501,97.5
2011-03-07,474.8,0.23,1.3968,1.6201,82.24,12.0482,0.6967,3.5123,115.04,73400.0,1432.05,3.22,20.66,1309.0,2324.5,4487.68,,76.496,71.0,114.0,107.0,9.915,769.0,710.75,2.6601,2.5364,93.2
2011-03-08,475.04,0.23,1.3905,1.616,82.67,12.0054,0.7207,3.5477,113.06,70870.0,1428.88,3.17,19.82,1320.0,2333.75,4482.68,,76.798,70.0,110.5,106.0,10.095,751.25,698.75,2.6855,2.5675,91.2
2011-03-09,478.87,0.23,1.3909,1.6203,82.74,11.9291,0.6889,3.4675,115.94,71010.0,1430.75,3.29,20.22,1315.5,2310.5,4448.08,67263.75,76.721,68.0,112.0,108.0,10.02,732.25,695.0,2.6549,2.5145,88.4
2011-03-10,481.55,0.27,1.3798,1.6061,82.98,11.9818,0.633,3.3584,115.43,69120.0,1411.85,3.29,21.88,1294.25,2283.0,4371.23,66040.66,77.276,65.0,112.5,109.0,10.245,714.0,676.25,2.6149,2.4765,74.9
2011-03-11,478.03,0.25,1.3903,1.6082,81.84,11.9075,0.641,3.4025,113.84,69360.0,1417.65,3.42,20.08,1306.0,2305.25,4324.28,66684.6,76.776,71.0,113.0,108.0,10.33,695.0,659.25,2.6165,2.4632,68.3
2011-03-14,481.08,0.23,1.3992,1.6172,81.63,11.8951,0.5928,3.3563,113.67,68710.0,1426.43,3.27,21.13,1295.5,2292.0,4325.12,67169.25,76.349,71.0,116.0,90.25,10.2,700.5,664.0,2.5949,2.4459,63.5
2011-03-15,483.68,0.17,1.3998,1.6078,80.72,11.9944,0.6008,3.303,108.52,69040.0,1395.7,3.39,24.32,1280.0,2247.5,4363.89,67005.22,76.328,71.0,118.0,112.5,10.69,667.75,636.0,2.5557,2.4124,62.6
2011-03-16,486.2,0.2,1.39,1.6024,79.59,12.1503,0.5445,3.17,110.62,69700.0,1399.03,3.27,29.4,1258.75,2211.0,4334.65,66002.57,76.681,71.0,120.0,111.5,11.11,662.0,616.5,2.5355,2.3484,60.2
2011-03-17,486.43,0.22,1.4021,1.6136,78.89,12.093,0.5845,3.255,114.9,69940.0,1403.81,3.2,26.37,1273.75,2228.5,4329.2,66215.93,76.041,68.0,117.5,110.5,11.095,710.25,646.5,2.6076,2.4441,63.8
2011-03-18,481.15,0.28,1.4182,1.6234,80.58,12.0527,0.5845,3.2678,113.93,71350.0,1418.56,3.52,24.44,1291.0,2250.5,4313.64,66879.89,75.718,71.0,115.0,111.0,10.3125,723.0,683.5,2.5916,2.437,63.3
2011-03-21,480.75,0.25,1.4226,1.6311,81.03,11.987,0.6331,3.3282,114.96,71180.0,1427.79,3.32,20.61,1293.0,2254.5,4436.32,66689.61,75.401,71.0,115.0,109.0,10.095,721.0,686.5,2.5955,2.447,61.6
2011-03-22,481.31,0.3,1.4196,1.6364,80.97,11.9915,0.6494,3.3263,115.7,71020.0,1427.85,3.72,20.21,1288.25,2257.25,4510.31,67578.33,75.434,68.0,115.0,109.0,9.95,722.25,686.75,2.5472,2.3902,61.0
2011-03-23,481.55,0.3,1.4088,1.6235,80.92,12.0221,0.6575,3.3501,115.55,71500.0,1437.43,3.71,19.17,1292.0,2265.0,4555.37,67795.51,75.794,68.0,115.5,110.0,10.365,714.25,681.0,2.5406,2.3953,57.8
2011-03-24,479.83,0.38,1.4177,1.6122,80.97,11.9472,0.6902,3.4037,115.72,72250.0,1430.43,3.8,18.0,1305.25,2308.5,4596.71,67532.97,75.656,67.0,114.75,108.5,9.885,739.5,702.5,2.5912,2.4781,53.8
2011-03-25,478.95,0.45,1.4088,1.6042,81.34,11.9922,0.7315,3.4388,115.59,72210.0,1429.88,3.95,17.91,1310.0,2317.0,4588.55,67765.94,76.217,66.0,113.0,107.5,10.11,733.25,689.5,2.5686,2.4444,54.2
2011-03-28,480.47,0.45,1.4087,1.5992,81.69,11.9747,0.7481,3.4313,114.8,71420.0,1420.3,4.08,19.44,1302.25,2295.75,4593.4,67192.82,76.128,66.0,115.0,107.5,10.0175,725.25,671.0,2.581,2.4556,50.3
2011-03-29,481.95,0.37,1.4113,1.6011,82.48,11.9552,0.8131,3.4872,115.16,70740.0,1418.45,4.15,18.16,1316.5,2322.5,4557.9,67418.76,76.249,67.0,115.0,108.0,9.8575,737.25,671.75,2.5961,2.4719,46.1
2011-03-30,481.93,0.27,1.4127,1.6072,82.89,11.9179,0.7816,3.4349,115.13,71030.0,1422.98,4.04,17.71,1324.0,2334.5,4594.19,67997.06,76.118,64.0,112.5,107.0,9.92,727.25,663.25,2.5833,2.4544,44.4
