Date,USDCOP Curncy,CLN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CLNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,COLCAP Index,DXY Curncy,COLOM CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2010-05-04,1987.51,0.58,1.2987,1.5143,94.54,12.545,0.9363,3.5902,85.67,57960.0,1171.01,2.2761,23.84,1172.5,1969.5,1481.63,83.299,154.229,12.165,499.75,360.0,137.4,2.4546,2.3219,17.1
2010-05-05,1996.58,0.66,1.2814,1.5102,93.81,12.7352,0.8567,3.5388,82.61,56470.0,1175.08,2.38435,24.91,1164.0,1958.5,1446.55,84.079,162.233,13.33,501.0,364.75,137.25,2.4361,2.274,13.2
2010-05-06,2018.13,0.77,1.262,1.4833,90.58,12.9959,0.7849,3.3938,79.83,56550.0,1208.7,,32.8,1122.5,1886.0,1403.06,84.894,182.712,16.2275,497.25,364.0,133.15,2.3286,2.1614,13.4
2010-05-07,2024.0,0.9,1.2755,1.4804,91.59,12.8702,0.808,3.4255,78.27,54990.0,1208.4,2.4492,40.95,1107.0,1848.5,1412.8,84.45,182.283,15.59,500.25,364.75,133.0,2.3418,2.1522,11.5
2010-05-10,1987.63,0.82,1.2787,1.4847,93.3,12.4589,0.8637,3.5406,80.12,55820.0,1203.14,3.13755,28.84,1156.5,1939.5,1438.18,84.156,155.245,14.7,482.5,363.0,133.55,2.4182,2.2365,14.7
2010-05-11,1973.2,0.85,1.2662,1.4956,92.65,12.5104,0.8315,3.5235,80.49,56180.0,1232.7,3.11945,28.32,1152.25,1935.25,1442.63,84.467,153.801,14.805,483.75,369.75,135.25,2.4292,2.2555,14.4
2010-05-12,1963.6,0.77,1.2614,1.4824,93.24,12.365,0.8633,3.571,81.2,55960.0,1239.0,2.92485,25.52,1169.75,1972.75,1451.06,84.828,142.013,13.645,482.75,371.75,136.8,2.4912,2.3218,14.4
2010-05-13,1951.96,0.56,1.2535,1.4613,92.75,12.4306,0.823,3.5261,80.11,56350.0,1232.65,2.979,26.68,1156.75,1947.25,1454.93,85.207,146.031,13.075,471.0,366.5,137.05,2.4555,2.2819,13.9
2010-05-14,1980.05,0.53,1.2358,1.4536,92.47,12.5899,0.782,3.4534,77.18,56340.0,1232.98,,31.24,1135.25,1909.75,1444.27,86.095,157.125,14.7025,463.5,356.75,134.25,2.4125,2.229,14.3
2010-05-17,1978.5,0.55,1.2395,1.4475,92.59,12.6011,0.7978,3.4869,75.1,54070.0,1222.3,3.1959,30.84,1134.5,1913.5,,86.205,158.196,15.1075,469.0,356.0,134.55,2.409,2.2063,21.6
2010-05-18,1982.0,0.55,1.2202,1.4334,92.23,12.745,0.7249,3.3462,74.43,52990.0,1225.18,3.11935,33.55,1118.75,1888.0,1424.49,87.162,169.879,15.6725,467.75,359.75,136.25,2.3656,2.1524,22.8
2010-05-19,1999.75,0.56,1.2415,1.4444,91.71,12.8347,0.773,3.3682,73.69,52840.0,1193.73,3.11085,35.32,1110.0,1868.25,1406.37,86.392,170.833,16.6075,469.25,359.25,132.5,2.2906,2.0823,20.7
2010-05-20,2011.45,0.65,1.2487,1.4366,89.69,13.1457,0.7079,3.2126,71.84,53950.0,1182.45,,45.79,1070.0,1800.5,1395.99,85.565,186.157,17.735,469.75,362.0,131.65,2.1518,1.9227,19.2
2010-05-21,1991.28,0.56,1.257,1.446,90.0,12.9491,0.7636,3.2379,71.68,53480.0,1177.08,,40.1,1084.5,1819.25,1397.39,85.371,179.647,16.455,472.0,369.0,132.4,2.169,1.9557,19.4
2010-05-24,1977.73,0.53,1.2372,1.4425,90.29,13.03,0.7226,3.1942,71.17,54860.0,1191.73,,38.32,1071.0,1812.5,1410.93,86.206,179.331,15.565,467.5,371.0,132.25,2.182,1.9647,20.5
2010-05-25,1993.15,0.55,1.2345,1.4409,90.23,13.0444,0.7548,3.1578,69.55,54580.0,1204.35,3.25175,34.61,1073.0,1815.5,1399.25,86.779,183.263,16.435,460.5,364.25,132.75,2.1227,1.9003,25.0
2010-05-26,1973.81,0.53,1.2178,1.4387,89.92,13.1152,0.8132,3.1886,71.74,54850.0,1211.7,,35.02,1061.25,1791.5,1432.82,87.121,173.379,16.51,461.75,371.5,133.7,2.1723,1.9539,30.3
2010-05-27,1969.0,0.58,1.2362,1.4582,91.04,12.8138,0.8765,3.3605,74.66,54940.0,1212.63,,29.68,1101.0,1863.75,1428.47,86.185,162.864,15.805,467.75,373.25,134.75,2.2793,2.061,23.2
2010-05-28,1971.93,0.47,1.2273,1.4458,91.06,12.9604,0.7658,3.2922,74.02,55720.0,1214.73,,32.07,1088.5,1852.0,1446.48,86.48,162.733,15.655,457.75,359.0,134.25,2.2738,2.0503,21.7
2010-05-31,1971.98,0.47,1.2306,1.4538,91.27,12.9346,0.7658,3.2848,74.65,55470.0,1216.3,,,,,1444.54,86.588,163.43,15.6025,,,,2.2661,2.0462,
2010-06-01,1971.54,0.32,1.2229,1.4651,90.95,12.97,0.7658,3.2591,72.71,54490.0,1225.78,2.5765,35.54,1069.5,1831.0,1447.26,86.643,162.625,16.4,450.75,354.0,136.55,2.2413,1.9994,18.1
2010-06-02,1966.28,0.33,1.2249,1.4652,92.13,12.7817,0.8055,3.34,73.75,53550.0,1223.55,2.3893,30.17,1096.75,1879.0,1451.91,86.793,158.875,16.21,442.5,348.5,135.4,2.2635,2.0349,15.8
2010-06-03,1958.93,0.12,1.2163,1.4614,92.71,12.7823,0.8135,3.3639,75.41,53850.0,1206.55,2.1419,29.46,1103.5,1897.75,1453.36,87.136,158.585,15.7525,441.75,349.5,135.6,2.309,2.0779,14.8
2010-06-04,1966.15,-0.12,1.1967,1.4454,91.9,12.9561,0.7261,3.2023,72.09,52970.0,1220.03,2.27915,35.48,1066.0,1834.25,1438.3,88.233,169.301,16.595,435.75,340.0,133.75,2.22,1.9775,8.2
2010-06-07,1965.6,-0.11,1.1923,1.4468,91.37,12.9641,0.7101,3.1422,72.12,50320.0,1240.35,2.1342,36.57,1048.0,1795.75,,88.405,171.811,17.045,432.25,335.75,133.1,2.1904,1.9318,4.9
2010-06-08,1960.62,-0.11,1.1973,1.4468,91.46,12.8826,0.742,3.1857,72.3,49730.0,1236.58,2.24565,33.7,1059.25,1791.5,1433.27,88.394,172.665,16.74,432.25,337.25,133.55,2.1937,1.9434,2.6
2010-06-09,1940.8,0.0,1.1979,1.4528,91.3,12.8641,0.718,3.1729,74.27,49980.0,1233.4,2.2481,33.73,1055.5,1782.25,1445.53,87.897,166.652,15.62,428.0,338.25,134.45,2.202,1.9407,1.2
2010-06-10,1926.45,0.0,1.2124,1.4715,91.34,12.6931,0.782,3.3193,75.29,50830.0,1216.53,1.9542,30.57,1083.75,1822.5,1446.34,87.169,162.121,14.6875,433.25,343.25,137.0,2.2429,2.0116,3.2
2010-06-11,1924.56,0.0,1.2112,1.4552,91.65,12.6548,0.7259,3.2346,74.35,51710.0,1226.58,1.95725,28.79,1089.25,1844.0,1448.08,87.507,163.098,13.8075,440.75,349.5,144.95,2.2158,1.9856,-14.2
2010-06-14,1924.0,0.0,1.2221,1.4742,91.58,12.6882,0.7258,3.2529,75.2,,1221.15,,28.58,1090.5,1847.75,,86.511,157.72,13.4025,451.5,353.75,150.95,2.2376,1.9938,-13.6
2010-06-15,1919.25,0.14,1.2332,1.4804,91.46,12.5763,0.75,3.3025,76.2,,1234.25,2.2244,25.87,1113.5,1894.5,1450.71,85.981,155.14,13.6825,451.75,353.75,159.35,2.2578,2.0249,-12.1
2010-06-16,1911.15,0.11,1.2311,1.4731,91.44,12.5985,0.7258,3.2601,78.14,,1229.1,,25.92,1114.0,1907.0,1461.39,86.083,156.147,13.615,461.25,356.25,158.75,2.2515,2.015,-10.8
2010-06-17,1902.28,0.12,1.2389,1.4824,91.01,12.587,0.7015,3.1887,78.68,52530.0,1245.16,,25.05,1116.25,1910.5,1460.56,85.688,152.295,13.27,462.75,357.5,156.35,2.2502,2.0164,-15.9
2010-06-18,1909.6,0.12,1.2388,1.4824,90.71,12.51,0.7094,3.2195,78.22,51700.0,1256.8,,23.95,1118.83,1915.0,1472.41,85.699,147.442,12.8675,461.75,360.75,160.25,2.2482,2.0187,-15.8
2010-06-21,1893.03,0.12,1.2312,1.4757,91.11,12.5351,0.7093,3.2414,78.82,53080.0,1233.65,,24.88,1110.5,1899.5,1466.78,85.932,145.703,13.0275,462.0,355.0,156.6,2.2774,2.0427,-15.1
2010-06-22,1889.3,0.11,1.2271,1.4816,90.57,12.6115,0.6768,3.1664,78.04,53080.0,1239.9,1.7987,27.05,1090.5,1878.25,1467.67,86.106,149.952,13.02,460.75,351.5,159.1,2.2416,1.9918,-14.9
2010-06-23,1895.68,0.11,1.2311,1.4957,89.82,12.6451,0.6723,3.119,76.27,53250.0,1237.33,1.9641,26.91,1087.5,1873.75,1471.95,85.741,149.294,13.0475,462.25,346.5,158.6,2.1955,1.963,-20.6
2010-06-24,1896.3,0.13,1.2333,1.4936,89.61,12.7333,0.6802,3.1371,76.47,53770.0,1243.35,2.0319,29.74,1070.5,1849.5,1468.73,85.733,152.77,12.95,463.0,344.75,166.75,2.196,1.947,-20.0
2010-06-25,1899.6,0.12,1.2369,1.5063,89.23,12.6491,0.6486,3.1078,78.12,53590.0,1255.68,1.9161,28.53,1074.75,1839.25,1475.04,85.313,148.833,13.115,456.25,340.5,167.0,2.1816,1.9482,-24.3
2010-06-28,1906.0,0.12,1.2277,1.5105,89.37,12.7333,0.625,3.021,77.59,54270.0,1238.94,2.00925,29.0,1071.0,1836.0,1472.02,85.652,146.001,13.11,449.5,333.75,166.3,2.1361,1.9029,-24.8
2010-06-29,1920.35,0.0,1.2188,1.5067,88.6,12.8838,0.5935,2.9491,75.44,53640.0,1240.58,2.0594,34.13,1035.25,1763.5,1453.6,86.025,153.109,13.9,442.0,325.0,161.5,2.0889,1.8676,-36.4
2010-06-30,1900.11,0.0,1.2238,1.4945,88.43,12.9409,0.6014,2.9311,75.01,52160.0,1242.38,1.98635,34.54,1026.5,1738.0,1466.78,86.019,152.978,13.555,464.75,354.25,164.2,2.0428,1.8443,-35.9
2010-07-01,1898.6,-0.06,1.2527,1.5177,87.6,13.009,0.625,2.947,72.34,52040.0,1198.69,1.41435,32.86,1021.75,1728.0,1459.01,84.716,153.053,13.845,484.0,365.5,166.2,1.9884,1.7749,-43.6
2010-07-02,1888.6,-0.05,1.2566,1.5195,87.75,13.0828,0.625,2.977,71.65,52140.0,1211.65,1.42405,30.12,1014.25,1721.25,1455.04,84.427,153.345,13.305,487.75,364.0,162.3,1.9909,1.7659,-19.9
2010-07-05,1887.5,-0.05,1.2538,1.5136,87.77,13.0624,0.625,2.9733,71.47,52770.0,1208.93,,,,,,84.608,153.658,13.34,,,,1.9919,1.8002,-18.9
2010-07-06,1893.1,-0.05,1.2626,1.515,87.52,12.9675,0.6091,2.9302,71.45,52510.0,1192.6,1.41053,29.65,1024.25,1734.5,1463.82,84.083,149.354,12.805,492.75,360.0,155.5,1.9588,1.7219,-21.1
2010-07-07,1906.2,-0.06,1.2638,1.5189,87.7,12.8367,0.625,2.9803,73.51,52950.0,1202.78,1.027648,26.84,1059.25,1789.5,1462.31,83.822,144.785,12.67,515.75,370.75,160.65,1.9688,1.7383,-20.8
2010-07-08,1884.98,-0.11,1.2698,1.5168,88.36,12.7648,0.617,3.0306,74.71,53680.0,1198.25,0.984763,25.71,1067.0,1798.0,1474.59,83.824,141.396,12.28,534.0,377.5,159.65,2.0422,1.8136,-20.1
2010-07-09,1873.55,-0.26,1.2641,1.5064,88.62,12.7693,0.625,3.052,75.42,53920.0,1211.71,0.840376,24.98,1072.5,1811.5,1478.49,83.947,139.853,12.0,523.5,375.25,161.2,2.0596,1.8423,-19.6
2010-07-12,1877.9,-0.21,1.2596,1.5032,88.62,12.8349,0.649,3.0628,74.37,53910.0,1196.85,0.78628,24.43,1076.5,1820.25,1496.79,84.203,136.249,12.145,521.25,371.25,161.15,2.0754,1.8358,-17.2
2010-07-13,1872.65,-0.21,1.2724,1.5178,88.74,12.6724,0.6651,3.1208,76.65,53290.0,1212.3,1.048985,24.56,1089.75,1842.5,1507.16,83.643,131.283,12.0075,535.75,366.75,163.25,2.098,1.885,-26.0
2010-07-14,1871.65,-0.11,1.2743,1.5268,88.41,12.7152,0.6009,3.0426,76.77,53640.0,1208.47,1.133461,24.89,1091.0,1851.25,1521.17,83.426,132.46,11.885,548.25,375.25,162.6,2.0614,1.8513,-25.3
2010-07-15,1870.4,0.0,1.295,1.5462,87.4,12.772,0.6008,2.9937,76.19,53620.0,1208.3,1.509159,25.14,1090.5,1849.25,1532.45,82.558,133.113,11.695,596.25,392.5,164.8,2.014,1.8054,-28.5
2010-07-16,1877.85,0.0,1.293,1.5301,86.57,12.9351,0.5846,2.9215,75.37,53430.0,1193.0,1.774806,26.25,1063.0,1802.0,1526.67,82.486,135.984,11.98,587.25,394.75,164.8,1.9278,1.7219,-33.5
2010-07-19,1875.4,0.11,1.2942,1.5229,86.69,12.9021,0.5845,2.9537,75.62,52710.0,1182.93,2.08785,25.97,1063.75,1805.5,1528.75,82.513,136.126,12.665,582.25,381.5,162.0,1.9034,1.7069,-34.1
2010-07-20,1874.5,0.11,1.288,1.5263,87.51,12.7743,0.5764,2.9481,76.22,53140.0,1192.2,1.818527,23.93,1080.0,1839.75,,82.747,132.11,12.74,577.0,374.0,156.45,1.9063,1.7105,-35.0
2010-07-21,1867.4,0.11,1.2754,1.5164,87.05,12.8725,0.552,2.8782,75.37,53720.0,1185.0,1.533034,25.64,1064.0,1815.5,1565.5,83.393,132.336,12.825,588.25,379.75,157.3,1.8912,1.7125,-35.6
2010-07-22,1862.4,0.0,1.2893,1.5259,86.95,12.7714,0.56,2.9353,77.82,54090.0,1194.98,1.128905,24.63,1087.75,1852.75,1566.33,82.595,128.155,12.76,596.5,376.5,161.7,1.9415,1.7477,-36.8
2010-07-23,1868.25,-0.17,1.2909,1.5425,87.46,12.7317,0.5842,2.9943,77.45,55240.0,1189.14,0.860043,23.47,1100.5,1873.75,1569.86,82.464,127.332,12.28,596.25,371.25,166.0,1.9594,1.7664,-37.0
2010-07-26,1858.9,-0.05,1.2994,1.549,86.88,12.6715,0.5841,2.9924,77.5,55500.0,1183.5,1.277768,22.73,1109.5,1887.5,1596.49,82.087,123.631,11.6575,589.5,364.0,165.6,1.9709,1.7798,-37.1
2010-07-27,1849.9,-0.11,1.2996,1.5594,87.9,12.6843,0.6332,3.0485,76.13,55580.0,1161.6,1.116432,23.19,1111.0,1886.5,1602.61,82.185,124.403,11.33,595.0,362.75,163.75,2.0063,1.8046,-37.9
2010-07-28,1844.51,-0.11,1.2995,1.5599,87.47,12.7163,0.6092,2.985,76.06,55750.0,1163.1,1.119137,24.25,1102.0,1869.75,1591.33,82.179,126.47,10.75,615.5,376.25,167.4,2.017,1.7916,-41.1
2010-07-29,1843.25,-0.11,1.3079,1.5613,86.79,12.7185,0.5777,2.9794,77.59,56160.0,1168.1,1.103269,24.13,1097.0,1857.25,1562.05,81.636,123.688,10.66,627.5,379.25,173.05,2.005,1.7883,-40.8
2010-07-30,1843.5,-0.11,1.3052,1.5689,86.47,12.6453,0.5461,2.9052,78.18,56190.0,1181.0,0.984965,23.5,1098.25,1862.25,1571.62,81.539,123.751,10.59,661.5,392.75,176.3,1.9653,1.7691,-37.4
2010-08-02,1832.4,-0.1,1.3179,1.5887,86.5,12.5824,0.5539,2.9609,80.82,57510.0,1182.75,1.086,22.01,1121.75,1894.25,1575.01,80.938,118.854,10.795,693.25,390.5,172.5,2.0395,1.8344,-34.1
2010-08-03,1831.6,-0.11,1.3231,1.5953,85.79,12.5809,0.5301,2.9085,82.68,57730.0,1186.25,1.049515,22.63,1118.25,1893.0,1586.92,80.596,120.017,10.825,680.0,389.5,166.65,2.0421,1.833,-33.8
2010-08-04,1822.98,-0.11,1.3161,1.5883,86.27,12.5228,0.5616,2.9498,82.2,57380.0,1194.83,0.949812,22.21,1124.5,1905.25,1595.44,80.892,120.493,11.11,725.75,400.25,169.75,2.0381,1.8296,-30.4
2010-08-05,1818.35,-0.13,1.3189,1.5897,85.82,12.5641,0.5299,2.9011,81.61,57730.0,1194.96,0.956739,22.1,1123.5,1901.0,1601.01,80.825,120.218,10.89,785.75,403.5,169.85,2.0322,1.8296,-31.6
2010-08-06,1816.1,-0.11,1.328,1.5942,85.51,12.6925,0.5056,2.8166,80.16,57460.0,1205.4,1.004292,21.74,1119.5,1902.5,1580.41,80.407,119.672,10.49,725.75,405.0,167.4,1.9853,1.7802,-32.9
2010-08-09,1808.45,-0.11,1.3222,1.5892,85.94,12.6239,0.5293,2.8289,80.99,58030.0,1201.23,1.149649,22.14,1125.5,1913.75,1582.51,80.711,117.282,10.765,712.5,403.0,169.6,1.9928,1.7881,-33.0
2010-08-10,1808.7,-0.03,1.3177,1.5853,85.44,12.6017,0.5212,2.7593,79.6,57580.0,1204.3,1.02046,22.37,1119.75,1896.5,1577.34,80.799,119.098,10.815,694.75,393.5,169.65,2.02,1.7975,-33.0
2010-08-11,1801.2,-0.03,1.2863,1.5659,85.32,12.7508,0.5131,2.6814,77.64,57150.0,1198.15,1.093629,25.39,1085.0,1837.75,1558.12,82.29,118.449,12.085,694.75,395.5,170.6,1.9795,1.7404,-55.0
2010-08-12,1825.15,0.11,1.2829,1.5579,85.9,12.735,0.5369,2.7455,75.52,56460.0,1213.95,1.450133,25.73,1079.25,1827.25,1557.42,82.635,119.612,12.085,713.0,406.25,175.55,1.9232,1.6807,-56.1
2010-08-13,1836.95,0.21,1.2754,1.5592,86.2,12.7278,0.5285,2.6716,75.11,56880.0,1215.43,0.96335,26.24,1076.0,1815.25,1567.78,82.948,122.197,12.075,702.5,411.75,175.5,1.8906,1.6467,-57.4
2010-08-16,1824.5,0.22,1.2827,1.5664,85.33,12.6625,0.4802,2.5626,74.85,57230.0,1225.35,1.83545,26.1,1077.0,1820.0,,82.533,122.302,12.145,663.75,407.25,178.7,1.8195,1.6048,-57.3
2010-08-17,1807.0,0.44,1.2885,1.5586,85.53,12.596,0.4961,2.6321,76.93,57520.0,1224.83,1.544284,24.33,1089.0,1839.5,1575.02,82.226,118.847,11.72,651.0,414.75,175.5,1.8205,1.621,-53.2
2010-08-18,1811.75,0.45,1.2853,1.5594,85.46,12.6315,0.4959,2.6321,76.47,58250.0,1229.3,1.720596,24.59,1086.75,1836.75,1581.48,82.223,118.301,11.505,656.0,418.5,175.15,1.8028,1.6028,-53.0
2010-08-19,1817.75,0.45,1.2823,1.5602,85.39,12.705,0.4796,2.575,75.3,58050.0,1231.96,1.6276,26.44,1071.25,1820.0,1586.73,82.447,120.053,11.45,681.25,414.25,177.3,1.7498,1.5809,-59.0
2010-08-20,1820.0,0.45,1.2712,1.5534,85.62,12.7652,0.4871,2.6106,74.26,57480.0,1227.89,1.08425,25.49,1070.25,1825.5,1585.6,83.057,122.494,11.85,679.0,421.25,181.55,1.7549,1.5938,-59.0
2010-08-23,1812.93,0.11,1.2657,1.5512,85.16,12.9084,0.4788,2.5981,73.62,57290.0,1226.15,1.011007,25.66,1065.5,1809.5,1606.82,83.123,120.15,12.175,692.25,417.25,181.5,1.7673,1.5764,-59.5
2010-08-24,1817.1,0.11,1.2627,1.5396,83.9,12.9736,0.4623,2.488,72.38,57170.0,1230.5,1.061702,27.46,1049.75,1773.75,1605.58,83.146,126.693,12.23,674.75,405.25,166.85,1.6953,1.5139,-57.8
2010-08-25,1818.0,0.06,1.2659,1.5458,84.58,12.983,0.5165,2.534,73.48,56940.0,1240.15,1.041324,26.7,1054.5,1789.75,1602.95,83.261,127.797,12.2925,647.75,404.75,164.1,1.7464,1.5682,-64.3
2010-08-26,1816.3,0.13,1.2716,1.5528,84.45,13.0693,0.5165,2.4755,75.02,57420.0,1237.6,1.214553,27.37,1044.75,1767.5,1616.93,82.934,133.888,11.7375,656.5,416.5,169.95,1.7683,1.5735,-62.8
2010-08-27,1817.48,0.23,1.2763,1.5529,85.23,13.0097,0.5481,2.6447,76.65,57710.0,1237.83,1.281794,24.45,1063.75,1789.25,1639.89,82.918,132.534,11.6425,662.5,421.0,177.05,1.8468,1.6266,-59.6
2010-08-30,1826.85,0.23,1.2663,1.5462,84.62,13.1495,0.4929,2.5285,76.6,59060.0,1237.0,1.10952,27.21,1045.0,1768.75,1642.91,83.164,135.571,11.81,671.25,425.5,179.55,1.7932,1.5779,-57.3
2010-08-31,1826.45,0.22,1.268,1.5348,84.2,13.2046,0.4694,2.4683,74.64,58680.0,1247.4,1.162575,26.05,1048.25,1766.5,1664.18,83.202,137.82,12.045,652.5,424.5,176.8,1.7663,1.5487,-53.1
2010-09-01,1811.91,0.23,1.2809,1.5455,84.44,13.0683,0.5011,2.573,76.35,59500.0,1244.3,1.060302,23.89,1081.75,1820.0,1713.81,82.522,129.318,11.7,675.5,432.25,180.5,1.8446,1.5815,-43.2
2010-09-02,1813.18,0.23,1.2826,1.5401,84.28,13.033,0.4934,2.6231,76.93,59920.0,1251.06,1.166785,23.19,1089.5,1837.25,1681.03,82.463,126.141,11.26,680.75,433.0,183.2,1.8868,1.6201,-42.3
2010-09-03,1808.7,0.23,1.2896,1.5452,84.31,12.9335,0.51,2.697,76.67,59770.0,1246.55,1.113541,21.31,1103.5,1867.0,1687.24,82.102,123.373,10.69,708.25,449.75,185.05,1.9447,1.6745,-38.4
2010-09-06,1804.68,0.35,1.2876,1.5393,84.21,12.9386,0.5101,2.7025,76.87,60260.0,1249.95,1.2615,,,,1719.62,82.042,123.508,10.605,,,,1.9487,1.68,-35.1
2010-09-07,1807.48,0.32,1.2682,1.5358,83.83,13.0624,0.4784,2.5944,77.74,59770.0,1255.7,0.948848,23.8,1091.25,1857.5,1715.27,82.82,127.674,11.49,702.5,451.5,190.7,1.9123,1.6542,-33.4
2010-09-08,1804.9,0.33,1.272,1.5471,83.88,13.0523,0.5103,2.6555,78.17,59550.0,1254.95,1.279415,23.25,1099.25,1877.5,1735.68,82.585,132.639,11.32,678.75,447.5,193.1,1.918,1.6677,-30.3
2010-09-09,1804.33,0.47,1.2696,1.5429,83.78,13.0125,0.5665,2.7588,77.47,58750.0,1243.6,1.219445,22.81,1102.5,1885.75,1730.15,82.674,130.996,10.72,706.75,456.25,189.15,1.9879,1.7513,-17.3
2010-09-10,1798.85,0.47,1.2679,1.5358,84.15,12.9269,0.5673,2.7917,78.16,58600.0,1245.98,1.282341,21.99,1109.75,1892.25,1699.91,82.698,130.228,10.515,704.75,464.0,188.25,2.0433,1.8142,-16.9
2010-09-13,1791.1,0.31,1.2883,1.5429,83.71,12.8579,0.5273,2.748,79.03,59350.0,1245.55,1.286784,21.21,1121.25,1919.25,1695.47,81.912,123.928,10.625,713.75,469.25,187.5,2.0707,1.8476,-15.5
2010-09-14,1790.35,0.42,1.2998,1.5539,83.04,12.8362,0.4954,2.679,79.16,59360.0,1268.33,1.286854,21.56,1120.75,1925.25,1703.11,81.08,123.857,10.94,704.5,478.0,193.7,2.0197,1.782,-9.6
2010-09-15,1807.28,0.44,1.3011,1.5624,85.75,12.7986,0.4795,2.7207,78.91,59130.0,1268.15,1.058609,22.1,1125.75,1942.25,1693.44,81.491,122.851,10.985,726.75,495.25,192.65,2.0323,1.7927,-10.2
2010-09-16,1810.7,0.09,1.3078,1.5625,85.78,12.7929,0.4716,2.7608,78.48,59200.0,1275.25,0.892582,21.72,1127.75,1952.5,1691.32,81.241,120.733,10.6875,719.25,496.0,190.35,2.0348,1.8049,-7.9
2010-09-17,1799.15,-0.06,1.305,1.5632,85.86,12.7994,0.4639,2.7372,78.21,59710.0,1274.18,0.676543,22.01,1133.0,1962.0,1691.24,81.398,126.217,10.74,739.25,513.25,187.85,2.0109,1.7832,-13.7
2010-09-20,1800.7,0.0,1.3061,1.5546,85.69,12.7739,0.4559,2.7026,79.32,60160.0,1278.25,1.5862,21.5,1136.5,1981.75,1709.46,81.335,127.002,11.0,731.75,508.25,180.55,2.0274,1.7898,-10.6
2010-09-21,1805.0,-0.05,1.3264,1.5623,85.09,12.7183,0.4155,2.5727,78.42,59800.0,1287.38,0.700841,22.35,1134.75,1985.5,1716.15,80.439,126.001,11.23,718.0,505.25,182.9,2.0694,1.8484,-8.9
2010-09-22,1803.18,0.23,1.3406,1.5665,84.5,12.6287,0.4318,2.5583,77.95,,1291.41,1.03565,22.51,1129.75,1979.5,1707.34,79.83,124.698,11.49,719.75,505.0,179.95,2.0917,1.9112,-8.0
2010-09-23,1811.58,0.23,1.3314,1.5684,84.38,12.6573,0.4156,2.5511,78.11,,1292.4,0.834571,23.87,1120.5,1981.5,1693.47,80.01,127.591,11.68,697.25,499.25,181.65,2.0389,1.8158,-8.3
2010-09-24,1802.2,0.23,1.3492,1.5826,84.21,12.5397,0.4403,2.605,78.87,,1296.63,0.837889,21.71,1143.25,2018.25,1697.26,79.395,123.187,11.82,720.0,521.75,180.6,2.07,1.8378,-8.7
2010-09-27,1803.49,0.23,1.3455,1.5828,84.29,12.5803,0.4158,2.5242,78.57,60560.0,1294.5,0.893002,22.54,1137.75,2007.25,1711.46,79.338,120.5,11.915,706.5,512.75,182.25,2.003,1.7798,-7.1
2010-09-28,1803.75,0.24,1.3585,1.5802,83.87,12.4982,0.43,2.4653,78.71,60340.0,1308.95,0.9406,22.6,1141.75,2008.5,1744.84,79.014,116.843,12.3525,684.75,500.0,188.95,2.0151,1.8207,-11.7
2010-09-29,1800.18,0.14,1.3627,1.5786,83.7,12.539,0.43,2.5027,80.77,60540.0,1309.8,0.715268,23.25,1141.0,2009.0,1766.22,78.691,117.574,12.41,683.5,505.0,185.75,1.9839,1.8117,-14.9
2010-09-30,1802.18,0.26,1.3634,1.5716,83.53,12.5936,0.4222,2.5098,82.31,59920.0,1308.54,0.943025,23.7,1136.75,1995.5,1769.5,78.72,117.833,12.2025,674.0,495.75,183.05,1.9496,1.8174,-7.9
2010-10-01,1797.16,0.11,1.3791,1.5824,83.22,12.5253,0.4145,2.5097,83.75,,1319.03,0.671764,22.5,1142.25,1994.5,1766.79,78.088,114.683,12.035,655.0,465.75,181.1,1.9808,1.8177,-6.4
2010-10-04,1803.5,0.0,1.3685,1.583,83.36,12.5921,0.4066,2.4758,83.28,,1315.35,0.768118,23.53,1134.75,1977.0,1766.42,78.447,114.497,12.4875,647.25,471.5,172.5,1.9749,1.8048,-4.4
2010-10-05,1798.25,0.0,1.3839,1.589,83.22,12.4753,0.3987,2.4722,84.84,,1340.54,1.05495,21.76,1154.75,2018.5,1794.73,77.749,108.855,12.885,663.5,491.0,177.0,2.0674,1.8718,-1.2
2010-10-06,1789.05,0.0,1.393,1.589,82.93,12.4762,0.3829,2.3976,85.06,,1349.01,0.554764,21.49,1155.75,2004.25,1825.05,77.386,105.5,13.5425,658.25,488.5,175.55,2.1162,1.9384,-0.5
2010-10-07,1787.03,0.0,1.3926,1.5878,82.41,12.5505,0.3512,2.3834,83.43,,1333.55,0.934113,21.56,1156.5,2014.0,1808.89,77.387,104.443,14.16,659.25,498.25,173.45,2.1433,1.9181,0.8
2010-10-08,1786.55,0.0,1.3939,1.596,81.93,12.4142,0.3431,2.392,84.03,60700.0,1346.85,0.508164,20.71,1160.5,2020.75,1826.38,77.325,100.679,13.55,719.25,528.25,182.15,2.1683,1.9873,-2.8
